agency,date,title,status,purpose,period_covered,link
DENR,"January 25, 2022","FREE PATENTS TITLE#V-7641 and V-7114 DATED MAY 16, 1977 AND JANUARY 17, 1977 (Lots#935 and #1125)",PENDING,Research for purposes of resurvey and relocation,01/01/1977 - 01/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMDA3NTg3MjI5NTg0DA
BIR,"January 25, 2022",Income tax return and vat,PENDING,"For renewal of business/mayor's permit, payment of business tax and filing of income tax return",01/01/2019 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0wODI0NDE5OTU4NTEM
PhilSCA,"January 25, 2022",Official Transcript of Records,PENDING,for WES Educational Credential Assessment and education equivalency to Canada,06/01/1992 - 03/31/1994,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFFBoaWxTQ0EtNDQxNzE5NjY4NTU2DA
DAR,"January 25, 2022",Number of conveeted agriculture,PENDING,Research,01/01/1990 - 01/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERBUi0xMDkxMTIyMTM3ODAM
DepEd,"January 25, 2022",High School Diploma and Transcript of Records,ACCEPTED,For Texas Board of Nursing licensure examination,03/24/1993 - 03/24/1997,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTA2OTQ3MTMyMzc5NQw
PSA,"January 25, 2022",Number of Registered voters in Wao Lanao del Sur,PENDING,Undergraduate Thesis,01/25/2022 - 01/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wNTI4ODA0NzY1ODkM
BIR,"January 25, 2022",Requesting for my ITR,PENDING,For local employment,09/01/2019 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0yOTk4MjY3MDI3NDAM
OVP,"January 25, 2022","Allocation of budget of Maria Leonor ""Leni"" Gerona Robredo",PENDING,Research and Development,01/01/2016 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC03OTkzMjAyNjE5MzIM
DOLE,"January 25, 2022",COMPENSATION AND BENEFITS OF PUBLIC AND PRIVATE ORGANISATIONS IN PHILIPPINES,PENDING,Research for MBA Thesis Project,01/01/2001 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMTA2NDk2MTgwNzk1DA
DOH,"January 25, 2022",VaxcertPH,ACCEPTED,VaxcertPH for Travel because I'm a OFW.,12/29/2021 - 01/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wMDUzODY4MDg0NzEM
OVP,"January 25, 2022",VP Leni Robredo SALN,PENDING,Research,12/01/2021 - 01/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC02ODI4MjAzNTI4NDYM
DOH,"January 25, 2022",Vaxcert; incorrect middle name,ACCEPTED,To correct my middle name in vaxcert certification.,10/21/2021 - 11/18/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNDY4NjM1MDIxMjQM
DSWD,"January 24, 2022",Child Custody,PENDING,Legal assistance regarding of a mother seeking for child custody against the father of the child.,01/01/2019 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMzkyNzk5MTQ2NTU2DA
DepEd,"January 24, 2022",Transcript of records,ACCEPTED,Requirement,06/06/2005 - 04/06/2009,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTU0OTk4OTM5NDgwOAw
SSS,"January 24, 2022",Salary loan Disbursement thru Bank-G(transaction # SLMW7132022011234930),PENDING,Follow up Salary loan Disbursement thru bank -G transaction number SLMW7132022011234930,01/12/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy00NDM0NDkwNjczNzMM
PCGG,"January 24, 2022","SALN of Ferdinand ""Bongbong"" Marcos Jr.",PENDING,Research and Development,01/01/2016 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDR0ctMzU5Mjc5MTU1NDI4DA
OVP,"January 24, 2022","Lawfulness of Maria Leonor ""Leni"" Gerona Robredo",PENDING,Research Purposes,01/01/2012 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC01NzgzNzM5NTkwNTIM
PCSO,"January 24, 2022",Help Covid-19 patient medical and hospital financial assistance,PENDING,"Financial assistance for Professional Fee, Hospital Services and Clinical Laboratory.",01/06/2022 - 01/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tMzAzMzA2MDYzMzE2DA
PAGASA,"January 24, 2022","Average Annual Rainfall of Quirino, Isabela",ACCEPTED,For: Research paper,01/24/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS02NjcyODAzMjkzNjUM
PAO,"January 24, 2022",Certification of Finality,PENDING,Change Status Purposes,03/07/2019 - 03/07/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBBTy05MjQ1Nzg2MTg2NDQM
NLP,"January 24, 2022",Emelda Madera Wood Treatment for Coconut Palace,PENDING,FOR UNDERGRADUATE THESIS,01/01/1978 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5MUC0xMTAyOTQ1NzEzNjMM
NAMRIA,"January 24, 2022",Municipal boundaries shapefile map of Isabela,PENDING,For Research Paper: GIS mapping,01/24/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtMDA5NTgwNjU2NDEwDA
UsaP,"January 24, 2022",People’s Right to Information Manual,PENDING,For research purpose,01/24/2019 - 01/24/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtOTY0NjI3OTQxMTI3DA
OVP,"January 24, 2022","Statement of Assets, Liabilities, and Net Worth",PENDING,Research and Development,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC03MDc2MDMxNzQyMjkM
DOH,"January 24, 2022",Booster Certificate for Abroad,ACCEPTED,For travelling abroad (OFW),12/23/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNjYyMDk4MDI4ODQM
IC,"January 24, 2022",Certification of Exam,PENDING,PTR use,11/09/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTg4NTU2ODg3MTQ0Mww
OVP,"January 24, 2022",SALN,PENDING,Research purpose only,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC0xNTk0Mjg4NjczNTgM
DOH,"January 24, 2022",REQUEST FOR ELECTRONIC COPY OF OFFICIAL RESULT OF RTPCR,DENIED,Requirement on Reporting for Duty and COVID 19Claims,01/21/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wMjkwNDc0MTk2ODQM
NAMRIA,"January 24, 2022",The elevation of Paombong Bulacan,PENDING,Research,01/01/2011 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtMDU0MDE0OTQyODE1DA
BSWM,"January 24, 2022",The types of soil in Paombong Bulacan,PENDING,Research,01/01/2011 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJTV00tMjk5NzA1NTc5NDgzDA
PNP,"January 24, 2022",memorandum about auxiliary light (HPG),PENDING,to clarify about guidlines of HPG in relation of auxiliary light,01/01/2021 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC04NzA3NTE5MTE1MjkM
LTO,"January 24, 2022",memorandum about auxiliary light,PENDING,to have information about the memorandum,01/01/2021 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy03ODgwNDM3OTAwNTcM
PSA,"January 24, 2022",Literacy Rate,PENDING,Research purposes,01/01/1965 - 12/31/1985,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNjkwMzAyMzY1NDkM
DepEd,"January 24, 2022",Various Data and Information,PENDING,For Research Purposes,01/01/1965 - 12/31/1985,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTU4NDEwMTMyNjgzNAw
DOH,"January 24, 2022",Number of Unvaccinated (COVID-19) Middle-Aged Adults (40-59 years old) in Butuan City,ACCEPTED,Thesis,01/01/2020 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MDUzMzQ3MzgyOTkM
DOH,"January 24, 2022",Number of Middle-Aged Adults (40-59 Years Old) with Comorbidities in Butuan City,ACCEPTED,Thesis,01/01/2020 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01ODk0ODE0MDA1NDgM
OVP,"January 24, 2022",SALN,PENDING,For research purposes,01/01/2020 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC05MzUwOTY1NTc3MjYM
PCSO,"January 24, 2022",Financial Help in Paying Hospital Bills,PENDING,Asking for financial hospital bill assistance,12/14/2021 - 12/18/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tNDgxNTQzOTgxMzM0DA
PSA,"January 24, 2022",The average household size per year in the Philippines,PENDING,Research Paper,01/01/2015 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01OTIyNjg1NjIzMjkM
DOLE,"January 24, 2022",Financial assistance,PENDING,Financial assistance,01/12/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNDg4MjIxOTk5NjUyDA
DSWD,"January 24, 2022",Desktop to be used for studying of high school students and a elementary student,PENDING,To have a desktop to be used for students studying.,12/01/2021 - 01/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMzI1OTc3ODUyODE5DA
DOLE,"January 24, 2022",Financial Assistance,PENDING,Financial Assistance due to no work no pay.,01/14/2022 - 01/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNzQ3MDEyNjYwNzI0DA
DOLE,"January 24, 2022",Covid confirmed healthcare worker,PENDING,Covid 19 confirmed cash assistance for a medical technologist,06/05/2021 - 06/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMzg1MTM3NDY4MjIwDA
BIR,"January 24, 2022",Income Tax Return,PENDING,For Housing Loan,01/01/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0zMTM0ODY1MjE3MzYM
NBI,"January 24, 2022",Fake Seller Scammer,PENDING,REPORTING OF SCAMMER,01/24/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zNzY5MzE1ODA4ODIM
DepEd,"January 24, 2022",Science National Achievement Test Result - Grade 10 (Magpanambo National High School),PENDING,Thesis/Research,07/10/2017 - 07/10/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTc5Mjc0NjI1OTUzMAw
TSU,"January 24, 2022",VaxCert,REFERRED,Travel Abroad,10/22/2021 - 11/19/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFRTVS05NjU0MTExOTMxOTUM
BIR,"January 24, 2022",Certificate of Compensation(ITR 2316),PENDING,Requirements for my daughter's school admission.,02/22/2019 - 07/31/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05NjM2NTk2MTQ2MjQM
DOJ,"January 24, 2022",Number of reported child sexual abuse and violence,PENDING,Data Gathering for Architectural Thesis Research,09/29/2021 - 09/29/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi0wNjQwNzYxNzcwNzUM
LTO,"January 24, 2022",Memorandum on the use of LED auxiliary lights,PENDING,update general information,01/24/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0wMjMyODc0MDE3MDkM
SSS,"January 24, 2022",Financial assistance for covid positive,PENDING,To avail financial assistance,01/24/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0wOTYxMDM0MTUyNjgM
CHED,"January 24, 2022","Transcript, Honorable Dismissal Good moral",ACCEPTED,Transfer credentials,01/24/2002 - 06/24/2005,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMTE0MzU5NjMxMTM3DA
JJWC,"January 24, 2022",Statistics for Juvenile/ Youth Rehab Center,PENDING,Initial Research Studies,01/24/2015 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtODY5ODk2MDk4NTUzDA
ECC,"January 24, 2022",Financial Assistance,PENDING,Cash assistance for Covid 19,01/03/2022 - 01/17/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy05MTA1ODY1NjI3NjUM
IC,"January 24, 2022",TRAD Result of Exam,PENDING,Personal use,11/15/2021 - 11/15/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTEzOTMzNTM4ODUxNQw
DOH,"January 24, 2022",Vaccination Certificate with Qr Code,ACCEPTED,Visit Visa to Saudi Arabia,04/21/2021 - 12/06/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MTQyODIzMTA5NjkM
DOH,"January 24, 2022",My Mother and Father Vaccine certificate,ACCEPTED,For my mother and father sinior sitizen vaccine certificate.,06/11/2021 - 07/09/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NTUwOTU2NzUwMDEM
DOH,"January 24, 2022","Requested from DOH by T. Hicban at 07:10 pm on Jan 24, 2022.",ACCEPTED,For the correction of my vaccination record information and vaccination certificate.,01/24/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MTY0NTg4OTkxODUM
PCSO,"January 24, 2022",Medical Assistance,ACCEPTED,Financial aid for hospital bills,01/24/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tNzkyNTQyODU0OTA2DA
ECC,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy0zMzE1NzQxMjkxMTkM
BIR,"January 24, 2022",Request for copies of my ITR for the past 10 years,PENDING,"for personal use, my own documentation thank you",01/01/2012 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0yMTg4NzQ2ODM1NDkM
PPPI,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBQUEktNzI0NTM3MzgyOTA2DA
NBI,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yMzI1MTcxMzA3MzcM
UPD,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,DENIED,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFVQRC04NzU0MDQ5NzExODkM
LLFC,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUxMRkMtOTUyNjcyMzg0ODExDA
HDMF,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUhETUYtNTY1NjYzNzcyNzg0DA
BOC,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJPQy01NTQ5OTMxNjk1ODUM
DSWD,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,ayment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMTQ3NTIyNTQ5NTAwDA
DOH,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,ACCEPTED,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMjQ1MjA3NjE0NTkM
OVP,"January 24, 2022",Latest SALN of the Vice President,PENDING,Research and Development,06/13/2013 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC0xNTU1OTgwMTA0MDcM
BOI,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJPSS0yNDMzMzg5Njk3ODkM
AFP,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFGUC05MzUzNjI5NDU1MTQM
OVP,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,PENDING,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/15/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC03MjMxODc1ODE2NDYM
DOH,"January 24, 2022",Vaccination Certificate,ACCEPTED,Vaccination Certificate,01/24/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MDk0NTY1ODg3MzUM
PCSO,"January 24, 2022",Hospital Bill Assistance for Indigenous Hemodialysis Patient,ACCEPTED,Payment for hospital bill of 58 yrs old dialysis patient with no capacity of financial expenses,12/09/2021 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tNzEzNDMwMzc4ODQ3DA
NTC,"January 24, 2022",Lost phone,PARTIALLY SUCCESSFUL,Track lost phone,01/24/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NjIzMTMyNjk4NjgM
DOE,"January 24, 2022",The Number of Fuel/Gas Retail Station and Oil Demand per Region,ACCEPTED,"Research, Planning, and Business Development",01/01/2010 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0xNjQ4MDQxMzM5NjUM
DOH,"January 24, 2022",Vaxcert,ACCEPTED,To change the wrong input of my middle name,01/11/2022 - 01/11/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMzkwMTY3MzcxNDYM
DOH,"January 24, 2022",Update my VaxcertPh details to include my Booster Shot Pfizer,ACCEPTED,To be used for Travel Work Abroad Purposes,01/06/2022 - 01/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MzYxODYwOTM4ODAM
