agency,date,title,status,purpose,period_covered,link
NBI,"March 20, 2022",Someone's using my name for Scam on Facebook,PENDING,To trace the person in using my name and Id's,11/14/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01Mjg2NTAwMDY4NzkM
PNP,"March 20, 2022",Height Waiver Request,ACCEPTED,For PNP Application,03/01/2022 - 03/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0zMTY4MzgyNjYyMzIM
NAPOLCOM,"March 20, 2022",Height Waiver Request,PENDING,Applying for Patrolman,03/01/2022 - 03/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFU5BUE9MQ09NLTE0MzQ1MjU0NjcyMQw
DOH,"March 20, 2022",Vax Cert PH correction on details,PENDING,For Vax Certificate Correction,03/15/2022 - 03/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NTk1NTI5MjA2ODgM
DICT,"March 20, 2022",Vax Cert PH correction on details,PENDING,For Vax Certificate Correction,03/15/2022 - 03/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJQ1QtMjU1NTIxNDg3NjQ3DA
DOH,"March 20, 2022",Correction of informant for vaccination card detail,PENDING,To correct my name on my vaccination card,08/09/2021 - 09/06/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNDYwNzA2MjM4MDEM
DOH,"March 20, 2022",Correction of first name for vaccination card,PENDING,Doh,08/09/2021 - 09/06/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNjYyMjAyOTIxMzIM
NBI,"March 20, 2022",Swindling Case against Jerone Magpayo and Arlene Guitirrez,PENDING,Maibalik yung parang pinaghirapan namin at maparusahan sila.,10/23/2021 - 03/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zMzU2MTkzNDU2OTgM
NPC,"March 20, 2022",Online Lending Companies,PENDING,To know if the government allowed these companies to operate.,02/01/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy04MDY1NDE2MDEzNDcM
PNP,"March 20, 2022",Number of Bicycle and E-bicycle theft in Luzon from 2020 to 2021,ACCEPTED,Research and Development,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0zMDYyMTUxNTIyMDgM
NTC,"March 20, 2022",Track my phone using IMEI Number,PENDING,I am using it for school and have all my important accounts and files,02/19/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03MTc4MjMzMjU5MTEM
DOH,"March 20, 2022",Change my first name in 1st dose vaccine,PENDING,Change my name in 1st dose vaccine vaxcert JEMMA TACBOBO IS MY REAL NAME,03/20/2022 - 03/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00OTY4MjUyMzM4MjAM
DOH,"March 20, 2022",Vaxcert,PENDING,Correction my name in 1st dose vaccine,03/20/2022 - 03/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01Nzc0OTA1MDczMDkM
HDMF,"March 20, 2022",log in details not match in record,PENDING,pg ibig saving claims,02/20/2022 - 03/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUhETUYtOTE2NzcxMDA5MzEyDA
NAP,"March 20, 2022",Internment Camps in the Philippines during Japanese Occupation,PENDING,"Thesis, Research and Development",12/01/1941 - 12/31/1945,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC0wOTU3NDY5MzkyMzgM
BSWM,"March 20, 2022",Microwave Links among Selected Provinces in Central Luzon for the Expansion of Eastern Communication,PENDING,Path Profiling (Course Requirement),01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJTV00tNjk4NDA2MzIyMzU1DA
GCG,"March 20, 2022",Status of Request for Reconsideration re: CPCS Implementation during Election Ban,PENDING,FAQ/Follow-up,03/20/2022 - 03/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEdDRy01NzU2NjYzNzQ1NjIM
NTC,"March 20, 2022",LOST/STOLEN PHONE,PENDING,Security Purpose,02/18/2022 - 02/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04NDgyMTg1Mzc4NDYM
NTC,"March 20, 2022",BLOCKING OF LOST PHONE,PENDING,to avoid someone to use my lost phone and simcard,03/18/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NTIxNjg4MTk2OTIM
DOH,"March 19, 2022",VACCINATION CERTIFICATE,PENDING,Factory Worker in Taiwan,02/18/2022 - 02/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMTA3MTMzNjIwMTkM
DOH,"March 19, 2022",Vaccine Certificate,PENDING,Missing lot number of my booster,09/18/2021 - 02/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NzA0NDEyNTA0NDQM
DOH,"March 19, 2022",Lost Vaccination card,PENDING,Own Record,10/06/2021 - 11/27/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wMDg0NzQyMDc1MjYM
DBM,"March 19, 2022",Copies of contracts between the PH government and vaccine manufacturers,PENDING,COVID-19 research,11/01/2020 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS00MjU5MDA5NDAwMzEM
DENR,"March 19, 2022",Request for Coordinates of BLLM 1 and BLLM 37 San Antonio Zambales Cad.,PENDING,Locate a parcel of land,01/01/1900 - 11/26/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItODMyNDA0MzgxOTk4DA
DOH,"March 19, 2022",Vaccination status of DELTA and for OMICRON C19 deaths in the entire PH,PENDING,COVID-19 research,01/01/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NjcwMjc0MjY3NjAM
DOH,"March 19, 2022",Vaccination status of DELTA and for OMICRON C19 hospitalizations in the entire PH,PENDING,COVID-19 research,01/01/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05MjY2Mjg4NjQyODEM
DOH,"March 19, 2022",Numbers and vaccination status of DELTA and for OMICRON C19 cases in the Philippines,PENDING,COVID-19 research,01/01/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00MDM5ODkyOTQ5OTMM
DepEd,"March 19, 2022",Request for LRN number,PENDING,Request for LRN number to use for educational purposes,03/19/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQ2NzM5MzA3OTYyMQw
BIR,"March 19, 2022",marcos 203 billion taxes computation and Breakdown,PENDING,Research,03/19/1960 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0zOTIzMTk3ODc1NjUM
NCIP,"March 19, 2022",Age Waiver & Height Waiver,PENDING,For my application in Bureau of Jail Management and Penology.,03/19/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtMTQyMTk2MDk0Mjc4DA
PRC,"March 19, 2022",Wrong input of year on birth date,PENDING,To correct the year of my birth date on PRC online account,03/17/2022 - 03/17/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy0zMzgxMDAxODUyMzUM
DOH,"March 19, 2022",Covid 19 Vaccine Booster Shot,PENDING,Request for booster shot certificate,01/14/2022 - 02/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNTQ3NTU3NTAwMjkM
DTI,"March 19, 2022",Data on local handicrafts manufacturers being affected during typhoons in Luzon,PENDING,Undergraduate Research,01/01/2017 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0xODAxNDA4MzM4NDcM
DOH,"March 19, 2022",VACCINATION CERTIFICATE,PENDING,FACTORY WORKER IN TAIWAN,02/12/2022 - 02/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NDIxNTM1OTc5MzAM
NAP,"March 19, 2022",Special Power of Attorney,PENDING,To determine the regularity of the notarized document.,01/13/1998 - 01/13/1998,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC04MDE3MTMzODkyNDEM
DepEd,"March 19, 2022",high school diploma,PENDING,for employment,06/05/2006 - 04/07/2010,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQwOTQ4Mjc0OTU1Ngw
DOH,"March 19, 2022",VAXCERT,PENDING,Incorrect First Name & Updated 2nd Dose on Vaxcert,06/21/2021 - 07/12/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNjA2MzYzODAyMDUM
DOH,"March 19, 2022",VaxCert misspelled,PENDING,Misspelled middle name,08/18/2021 - 09/11/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NTI3MzcwMzMxNzEM
PSA,"March 19, 2022",Request for change of middle name,PENDING,Middle name change,01/20/1990 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNTU1MDU2MzY0MDYM
DFA,"March 19, 2022",COURTESY LANE For New passport Application,PENDING,Inquiry about Courtesy Lane for Senior Citizen.,03/17/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERGQS0xNDg1MjI0MTM4NzEM
ECC,"March 19, 2022",ECC SICKNESS CLAIM,PENDING,CLAIM REFERENCE NO.: ECMO0072022022109207,02/28/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy02MTAyMjEzMzc3MDIM
NTC,"March 19, 2022",BLOCK THE LOST/STOLEN PHONE,PENDING,Block the lost or stolen phone,03/18/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03MTE5MTQwOTg1MzAM
SSS,"March 19, 2022",Online Assistance for My.SSS Member Account UserID & Password Reset,PENDING,"To access SSS online account for appointments, transactions and updates.",07/26/2021 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy04OTEyODA1OTAyNDIM
PSA,"March 19, 2022",Demographic Profile of Tondo Manila,PENDING,Undergrad research (Thesis Writing course),03/19/2010 - 03/19/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03NzQ4ODYyMTQxNTEM
TRB,"March 19, 2022",The number of hourly traffic flow in SLEX Alabang Southbound Toll Plaza,PENDING,Academic Purposes/ Thesis,12/21/2021 - 12/28/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFRSQi0wOTI2MzY2ODc4NTAM
PNP,"March 19, 2022",Listed program of Anti-illegal drug campaign in Tondo Manila (NCR),ACCEPTED,undergrad research (Thesis Writing course),08/01/2016 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC03MDQwNTU0NDY1NDAM
DepEd,"March 19, 2022",ALS Certificate,PENDING,Getting Copy of ALS Diploma,01/04/2009 - 01/04/2010,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTg5MjAzMjA5MDc3OQw
DSWD,"March 19, 2022",Number and percentage of reported cases of discrimination among teenage solo parents,ACCEPTED,For my masters,01/01/2021 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNDc2MzEwMTUwODY3DA
DOH,"March 19, 2022",Update on VaxCert Record,PENDING,Updating of VaxCert Records with additional shot,02/07/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNDc0OTI1NTU4MDQM
PCSO,"March 19, 2022",The number of teenage solo parents in Kabankalan City and Philippines as a whole,PENDING,For my thesis in Masters program,01/01/2020 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tMDI1NDIzOTMyNjc3DA
PRC,"March 19, 2022",Maria Leonor Gerona Robredo Bar exam attempts,PENDING,Fact checking,01/01/1992 - 01/01/1997,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy0yNjMyNjY1MTM3NzgM
SSS,"March 19, 2022",ACOP,PENDING,Query regarding ACOP,03/19/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy05NTAzOTIwNjkxNzMM
PCSO,"March 19, 2022",Financial Assistance for my Father,PENDING,"Hospital Bill, laboratory, medicines and supplies.",03/05/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tNjQzOTkwNzEzNzA0DA
OWWA,"March 19, 2022",Concerns of OFWs in Turkey,PENDING,Research and reporting,01/01/2019 - 03/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9XV0EtNTIzOTY1OTE4NjA2DA
POEA,"March 19, 2022",Number of OFWs in Turkey,PENDING,Research and reporting,01/01/2019 - 03/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBPRUEtMzk4OTg3NTQxMzcwDA
DOT,"March 19, 2022",Statistics of Korean Visitors and Koreans Living in the Philippines,PENDING,Research Purpose,01/01/2017 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC04NjE4NTY0NzE4MTcM
OWWA,"March 19, 2022",Repatriated OFWs in Poland 2020 and 2021,PENDING,Research on migration,01/01/2020 - 12/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9XV0EtNTk3Mzc5MTc2Mzc3DA
DOLE,"March 19, 2022",Accident Report of the Contractor in Butuan City,PENDING,Undergraduate Thesis,01/01/2015 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtOTg3MTExMzYyNTc3DA
OCD,"March 19, 2022",Major Natural extreme events and disasters per municipality in Camarines Sur,PENDING,government project - feasibility study,01/01/2010 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9DRC02Njg2NDI0Mzc1MTYM
DOH,"March 19, 2022",Request to correct middle name in vaxcert certification,PENDING,For travel purposes,07/16/2021 - 02/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MTI3MjI2MDIzMjQM
LMB,"March 19, 2022","Shapefile of administrative boundaries of Philippines, Regionx, Cities and Barangays in CDO",PENDING,For Thesis Completion,01/19/2015 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItOTM3MTU3MTQyMDc4DA
SSS,"March 19, 2022",onlineserviceassistance@sss.gov.ph,PENDING,request to reset my sss account in My.SSS,03/19/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0yNTU0MzY0MTUxNzgM
NAMRIA,"March 19, 2022","Digital Elevation Map of Naic, Cavite",PENDING,Thesis,01/01/2016 - 12/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNzYwMzAyMDk1NzY2DA
PSA,"March 19, 2022",National ID,PENDING,update or tracking,06/01/2021 - 03/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03NzAxNTcyMDM5MDEM
AFP,"March 19, 2022",Armed Forces Inventory,PENDING,Research on ASEAN Military,01/01/1960 - 01/01/1987,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFGUC0zODQ5NzkzMzA3MDQM
DOH,"March 19, 2022",VaxCert-Booster for OFW,PENDING,Requirements for outgoing OFW,03/10/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02OTkzMzgzMTU1NjkM
LRA,"March 19, 2022",Transfer Certificate of Title No. T-70582,PENDING,Verification of documents prior to purchase.,04/29/1999 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0zOTgzMjQwMzUyMjQM
DepEd,"March 19, 2022",Certificate of Compensation Payment/Tax Withheld (BIR Form No. 2316),PENDING,requirement for purchase of land,12/31/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI0NTQ1MzQxNTA3MAw
NTC,"March 20, 2022",BLOCKING OF LOST PHONE,PENDING,to avoid someone to use my lost phone and simcard,03/18/2022 - 03/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NTIxNjg4MTk2OTIM
