agency,date,title,status,purpose,period_covered,link
PNP,"December 15, 2022",Press Release,ACCEPTED,For research study,12/01/2022 - 12/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC05NzAwNzIxNjQwMTIM
DOT,"December 15, 2022",Tourist Arrivals of Bagac,PENDING,Architectural Thesis Study,12/15/2018 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC04MzgzNDkyMjQxNDQM
PAGASA,"December 15, 2022","Rainfall Data for Carrascal, surigao del Sur",ACCEPTED,Research and Development,01/01/2012 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS05NDc4MDE5MTI4NzYM
NTC,"December 15, 2022",Ninakaw po ang cellphone ng pamangkin ko sa kusina namin.,PARTIALLY SUCCESSFUL,Humihingi po ako ng tulong para malocate at mahanap yung cellphone ng pamangkin ko.,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05MDIwMzM3Njg2ODkM
PSA,"December 15, 2022",PhilSys Transaction Slip,PENDING,Claiming of PhilSys ID,09/15/2021 - 09/17/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01Mzg1Njc3ODMzMjcM
DepEd,"December 15, 2022",Release of NOSCA,PENDING,Promotion,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTg0ODA3MDA3MDM4NAw
NBI,"December 15, 2022",ONLINE SCAMMER ALERT,PENDING,SEARCH AND ARREST,12/12/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zNjg2OTAwMzU0ODMM
DepEd,"December 15, 2022",ALS Enrollees in Caloocan City,PENDING,Feasibility Study for Undergraduate Architecture Capstone Proposal,01/01/2015 - 01/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTA2ODg3NDcxNDYwOQw
CHED,"December 15, 2022",Request for Special Order No. Certificate,PENDING,"Certification, Authentication and Verification",04/30/2015 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNTYxMzI4MTQ5MTI2DA
TESDA,"December 15, 2022",TVET Statistics in Caloocan City,PENDING,Feasibility Study for Undergraduate Architectural Capstone Proposal,01/01/2015 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElRFU0RBLTI3NjAzMjU0MDYwMww
AFP,"December 15, 2022",ROTC serial number,PENDING,for reservist application,06/15/1989 - 03/15/1991,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFGUC01Njc2NDg5MDYyNTYM
PNP,"December 15, 2022",The Data of Vehicular Accident and its Contributing Factors from 2019-2021,ACCEPTED,Research and Development,01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC00MDYxNjg2NDA4MzYM
DOH,"December 15, 2022",Medicines procured by Makati City,PENDING,Research,12/14/2022 - 12/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NjcwODY1NTY1NTEM
NBI,"December 15, 2022",Phone harvested by Mocamoca,PENDING,For privacy,12/07/2022 - 12/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS05NzI1MTU2MTYyNjkM
AFP,"December 15, 2022",ROTC Naval Reserved,PENDING,Inquiry,11/01/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFGUC04NjM1OTc4MjU3NzkM
JJWC,"December 15, 2022",CAR AND CICL IN QUEZON PROVINCE,PENDING,Research Purposes,01/01/2019 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtMjczNDA3OTAxNjk5DA
DOE,"December 15, 2022",Demand of gasoline station in Quezon Province,PENDING,Feasibility Study,01/01/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0xMzE2ODMwNTYzOTkM
LTO,"December 15, 2022",Driver's license history certificate,PENDING,OFW purpose,11/15/2022 - 12/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy02NTgwNTY4MTM3NDIM
DOH,"December 15, 2022",Population Growth of Autism in Cavite (2015-2020),ACCEPTED,Undergrad Thesis,11/06/2015 - 11/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yOTQ4Mjc0NDgxMzkM
BSWM,"December 15, 2022",Request for Soil Map and Data,PENDING,Research,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJTV00tNzU4NTk5MzgwMTI3DA
DPWH,"December 15, 2022","MATERIALS PRICELIST AND DETAILED UNIT PRICE ANALYSIS 2022 REGION IVA,NCR,REGIONIVB",AWAITING CLARIFICATION,REFERENCE,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNTAzMzk1OTQ3MzkwDA
DTI,"December 15, 2022",Fast food Restaurants in Quiapo,PENDING,Research,01/01/2017 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS04MTY3MjI3MTA2OTYM
BIR,"December 15, 2022",ITR 2021,PENDING,Bank requirment,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0zMjI0NTM1MTgwMzcM
NBI,"December 15, 2022",Refund NBI Clearance Renewal,PENDING,For refund because the i wrongly clicked and i cannot pick up my nbi clearance,12/14/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xMzI5NzcyNjYzNDAM
UsaP,"December 15, 2022",List of Terminals of Cooperatives/Corporations with Electric Vehicles,PENDING,Feasibility Study,01/01/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtNDE5NzM0MzIxMTg1DA
FOIPMO,"December 15, 2022",Request To Remove Request,PENDING,Privacy Concern,12/01/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0ZPSVBNTy05Mjg3MDAyOTk5MzcM
NBI,"December 15, 2022",NBI ID Number,PENDING,Employment,02/01/2017 - 12/31/2017,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS05ODQ2MDQ3OTc2MTYM
NBI,"December 15, 2022",Criminal Case Verification,PENDING,Verification of Criminal Charge,10/18/2015 - 12/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00NjIwNjU3NDQ5NDAM
PSA,"December 15, 2022",Number of Community Pharmacists in Baguio City,PARTIALLY SUCCESSFUL,Research,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04MTU4NDYwOTI1ODUM
PNP,"December 15, 2022",Certifcate of Employment,ACCEPTED,Employment,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC05MjIwNjg4OTIzNTMM
PCG,"December 15, 2022",Status and Characteristics of Light Buoys under CGS Capiz,PENDING,Updating of Nautical Charts and List of Lights,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBDRy03OTgzNjc0MzAzNDgM
NBI,"December 15, 2022",Criminal Case Verification,PENDING,Verification,11/01/2021 - 12/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xMTkwMjg4MTY5OTcM
NBI,"December 15, 2022",Criminal Case Verification,PENDING,Personal Use,01/01/2022 - 12/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yNDIzMDE4MzIyOTIM
PSA,"December 15, 2022",Demographic Profiles,PENDING,River Basin Integrated Information Management System (RB IIMS) a web-based system of DENR RXI.,01/01/2018 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02MDMzNTAyMTgzNDkM
PSA,"December 15, 2022",Fast food Restaurants in the City of Manila.,ACCEPTED,Research,01/01/2016 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yODE0Mjk3OTE1MTkM
NBI,"December 15, 2022",pending case verification,PENDING,Just a information if I have pending case,05/15/2015 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zODM5NjMyNzA5ODMM
NHCP,"December 15, 2022",The reason of conflict between Ferdinand Magellan and Lapu Lapu.,PENDING,Research,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5IQ1AtMzM4ODA2NzQ0NTMzDA
PNP,"December 15, 2022",statistical data of Juvenile Delinquency in Bangued from YC 2019-2020,ACCEPTED,research,01/01/2019 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC02MjQ1MTQxNDY1NDcM
DPWH,"December 15, 2022","Talavera Nueva Ecija, Sanitary Drainage and Sewage Disposal Data",DENIED,Research and Development,12/15/2015 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNjY3MjYyMjM4MzQ0DA
PSA,"December 15, 2022",Religious Affiliation,PARTIALLY SUCCESSFUL,Data collection for the web-based River-Basin Integrated Information System (RB-IIMS).,01/01/2020 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01ODA0NTk5NDI3MzgM
DPWH,"December 15, 2022","Stone Mastic Asphalt Projects Scheduled for 2023 in NCR, Region III, and Region IV-A",AWAITING CLARIFICATION,Marketing research and planning for the year 2023,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDQ4MjI5NzU1ODk5DA
DOH,"December 15, 2022",COVID-19 COMPENSATION CLAIMS 2022,ACCEPTED,general information about covid claim,12/04/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00MzA4MDU2Njk0MTEM
DTI,"December 15, 2022",The number of Micro and Small Enterprise exclusive in Sta. Mesa Manila only,PENDING,Management Accounting Research,12/31/2021 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0zODQ2NTQwMjA2MjMM
ECC,"December 15, 2022",ECC COVID-19 CASH ASSISTANCE,PENDING,to follow up may application,10/01/2022 - 10/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy05NzY3NzkxNjE0OTAM
DTI,"December 15, 2022","Number of Micro and Small Businesses in Sta. Mesa, Manila",PENDING,Academic Research,11/01/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0zNTQ3MTQ2NDk0ODMM
NBI,"December 15, 2022",FRAUD/SCAMMER ONLINE SELLER IN FACEBOOK,PENDING,REFUND OF MY PAYMENT AND PENALIZE AND FILE A LAWSUIT TO THE SELLER,12/13/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01MTMyNTg2MzM3ODUM
PNP,"December 15, 2022",Title :crime data,ACCEPTED,Intended purpose unit: research,01/20/2022 - 01/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0xNDE0NDA4ODg1MTUM
MMDA,"December 15, 2022",Request for Waze Traffic Data Access in 4 BGC roads,PENDING,Research and development,10/01/2022 - 10/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMDU1MzgwMTA1MDMxDA
JJWC,"December 15, 2022",The number of rehabilitation center for children in the Philippines,PENDING,Criminological Research/Thesis,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtOTcxNzQyNjI1ODEyDA
DOH,"December 15, 2022",Types of Psychosocial Disability in Cavite from 2015-2020,ACCEPTED,Undergrad Thesis,11/06/2015 - 11/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MjgxNTQzNzEzNjAM
PNP,"December 15, 2022","Number of vehicular accident in Tikling, Taytay between 2011 and 2021",ACCEPTED,COurse assignment in University,01/01/2011 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC01NTM1NzkwMzkyNjMM
LRA,"December 15, 2022",Subdivision Plan Request,PENDING,Relocation Survey due to boundary dispute,02/15/2012 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0yNzQ2MjE1NjA1MzEM
PURA,"December 15, 2022",Freedom of Information's Citizens' Charter,PENDING,Research,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBVUkEtMTgwMTI1MTI0ODAwDA
SEC,"December 15, 2022",ONLINE LOAN APP HARRASMENT AND VERY HIGH CHARGES,PENDING,to make legislative actions,11/21/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy02MDUxOTc3ODIyMTEM
NatMu,"December 15, 2022",Can I be guaranteed Covid19 vaccines safe and effective?,PENDING,Data Management,01/01/2020 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk5hdE11LTkyMzc0Nzg5Mjc2Mww
DOH,"December 15, 2022",VaxCert,SUCCESSFUL,OFW,12/13/2022 - 12/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MjgxOTk5Mjg0MDgM
DOH,"December 15, 2022",VAXCERT REQUEST - URGENT INTERNATIONAL TRAVEL,SUCCESSFUL,For Urgent International Travel,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02NjYzNDQ0Nzc5NTEM
PNP,"December 15, 2022",Number of Complaints received from residents by Barangay addition hills mandaluyong city,ACCEPTED,Research,01/01/2021 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0wNjM3MDM4ODcyODYM
SEC,"December 15, 2022",PAKIDISREGARD PO ANG UNA KONG NASUBMIT. ONLINE LENDING APP TOO HIGH INTEREST RATE,PENDING,MATAPOS ANG OLA HIGH INTEREST RATE,12/01/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy02ODAwNzg4MjIyNjIM
NTC,"December 15, 2022",LOST PHONE,PARTIALLY SUCCESSFUL,To block the phone,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03NTE2ODY0ODYzNzcM
SEC,"December 15, 2022",ONLINE LENDING APP TOO HIGH INTEREST RATE,PENDING,MATAPOS AND HIGH INTEREST RATE NA LALONG NAPAPAHIRAM SA MGA TAO,12/15/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy04MjQ0ODYzMDcwMjIM
