agency,date,title,status,purpose,period_covered,link
CHED,"February 19, 2023",2 Copies of Letters of Certification of Good Moral Character and Certificate of GWA from my College,PENDING,For Master's Degree Program Enrollment,09/01/2007 - 09/01/2007,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDM0NjU1OTIxMzIyDA
CHED,"February 19, 2023",Transcript of records and Diploma (High School),PENDING,For Enrollment requirements for college and Local employment,06/01/2009 - 03/31/2012,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtOTU3ODgyODA2OTkwDA
PSA,"February 19, 2023",Records on Juvenile Delinquents of Zamboanga City,PENDING,Research,01/01/2020 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xODUzMzI3MDQ2MTYM
DOH,"February 19, 2023",Vaxcert Follow up Request,PENDING,Work purposes,09/21/2021 - 11/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zODQ4NTkyODA0NjAM
JJWC,"February 18, 2023",Records on Juvenile Delinquents of Zamboanga City,PENDING,Research,01/01/2019 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtOTI0MTQ0MDUzODU4DA
NBI,"February 18, 2023",Retrieve my money from online scammer,PENDING,Retrieve my money from online scammer and report him,02/17/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01ODU1NzQ0MjMzNzkM
DOH,"February 18, 2023",Average bed occupancy rate per level 1 and 2 hospitals in Cebu,PENDING,Research purposes,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMzgzNzI0MjQ3NzEM
LTFRB,"February 18, 2023",Average Daily Passenger of Jeepneys in Cubao-Antipolo-Cubao Route,PENDING,Undergraduate Thesis,07/05/2021 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTg4NTgzOTQ2NDE0Nww
PSA,"February 18, 2023","Projected Population of the Municipality of Agoo, La Union",PENDING,Planning,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0zNDQ3MDA4MjkyOTAM
MMDA,"February 18, 2023",Average Daily Passenger of Jeepneys in Cubao-Antipolo-Cubao Route,PENDING,Undergraduate Thesis,07/05/2021 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMDIwMjg1ODQxNjQyDA
DPWH,"February 18, 2023",Annual Average Daily Traffic Data,PENDING,Quantum Geographic Information System Research,07/05/2021 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDczMjA1NDQ5MTU3DA
MMDA,"February 18, 2023",Annual Average Daily Traffic Data,PENDING,Quantum Geographic Information System Research,07/05/2021 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMTAwNTQ2NzcwNDcxDA
NBI,"February 18, 2023",investment scammer,PENDING,I want to get my money back from A.powerph as root of the investment scam.,11/23/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01NzI5NjY4NzU1MTUM
LLDA,"February 18, 2023",Data regarding cemeteries,PENDING,Thesis,01/01/2012 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFURFTlJMTERBLTY4MjMzNDc1NDU1NAw
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Danao, Escalante City, Negros Occidental",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS00MTEzNDMwNzI4NDYM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Banago, Bacolod, Negros Occidental",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0zNzM5OTkyNjA4ODYM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Dumangas, Dumangas, Iloilo",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS04Mjc3NjE4MDE0MjQM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Culasi, Roxas City, Capiz",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS05MDgxMzk2NDU5NTMM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Masbate, Masbate City, Masbate",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS00ODk2NDY3NzYzMjYM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Pio Duran, Pio Duran, Albay",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0wODU0Njg0MDQwNjEM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Matnog, Sorsogon",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0zNTc5ODg0NTY0NzkM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Tabaco, Tabaco City, Albay",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0zNTIxMjU0MDc3ODgM
PPA,"February 18, 2023","Schedule of Travel / Trips in Port of Virac, Catanduanes",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS01Nzk0MzM4MTQ4MzAM
JJWC,"February 18, 2023",Number of Bahay Pag-asa in the Philippines,PENDING,Qualitative Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtNjU0OTYyOTg0NTA4DA
DA,"February 18, 2023",Prices of home-based pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTE4MDgzODM4MTQ1Ngw
PSA,"February 18, 2023",Prices of Home-based Pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05Njk3OTk2Njg3OTUM
FPA,"February 18, 2023",prices of home-based pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEZQQS03NjQ4NDIxNzMxNTcM
SEC,"February 18, 2023","List of Non-Profit Organizations in Koronadal City, South Cotabato",PENDING,Research and Development,01/01/2022 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0zODY0Nzc2OTk0MTgM
CHED,"February 18, 2023",Original Form 137,PENDING,College Application for Graduation,06/06/2018 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNjY4NzA0MTEyODU3DA
MMDA,"February 18, 2023",Average Daily Passenger of Jeepneys in Cubao-Antipolo-Cubao Route,PENDING,Undergraduate Thesis,07/05/2021 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMDIwMjg1ODQxNjQyDA
DPWH,"February 18, 2023",Annual Average Daily Traffic Data,PENDING,Quantum Geographic Information System Research,07/05/2021 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDczMjA1NDQ5MTU3DA
MMDA,"February 18, 2023",Annual Average Daily Traffic Data,PENDING,Quantum Geographic Information System Research,07/05/2021 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMTAwNTQ2NzcwNDcxDA
NBI,"February 18, 2023",investment scammer,PENDING,I want to get my money back from A.powerph as root of the investment scam.,11/23/2022 - 12/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01NzI5NjY4NzU1MTUM
LLDA,"February 18, 2023",Data regarding cemeteries,PENDING,Thesis,01/01/2012 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFURFTlJMTERBLTY4MjMzNDc1NDU1NAw
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Danao, Escalante City, Negros Occidental",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS00MTEzNDMwNzI4NDYM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Banago, Bacolod, Negros Occidental",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0zNzM5OTkyNjA4ODYM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Dumangas, Dumangas, Iloilo",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS04Mjc3NjE4MDE0MjQM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Culasi, Roxas City, Capiz",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS05MDgxMzk2NDU5NTMM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Masbate, Masbate City, Masbate",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS00ODk2NDY3NzYzMjYM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Pio Duran, Pio Duran, Albay",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0wODU0Njg0MDQwNjEM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Matnog, Sorsogon",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0zNTc5ODg0NTY0NzkM
PPA,"February 18, 2023","Time and Schedule of Travel / Trips in Port of Tabaco, Tabaco City, Albay",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0zNTIxMjU0MDc3ODgM
PPA,"February 18, 2023","Schedule of Travel / Trips in Port of Virac, Catanduanes",PENDING,Architectural Thesis,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS01Nzk0MzM4MTQ4MzAM
JJWC,"February 18, 2023",Number of Bahay Pag-asa in the Philippines,PENDING,Qualitative Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtNjU0OTYyOTg0NTA4DA
DA,"February 18, 2023",Prices of home-based pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTE4MDgzODM4MTQ1Ngw
PSA,"February 18, 2023",Prices of Home-based Pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05Njk3OTk2Njg3OTUM
FPA,"February 18, 2023",prices of home-based pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEZQQS03NjQ4NDIxNzMxNTcM
SEC,"February 18, 2023","List of Non-Profit Organizations in Koronadal City, South Cotabato",PENDING,Research and Development,01/01/2022 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0zODY0Nzc2OTk0MTgM
CHED,"February 18, 2023",Original Form 137,PENDING,College Application for Graduation,06/06/2018 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNjY4NzA0MTEyODU3DA
PCSO,"February 18, 2023",Burial Assistance,PENDING,Burial Assistance,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tMjUyNDQ4OTcwNDI2DA
CHED,"February 18, 2023",Original Form 137,PENDING,College Application for Graduation,06/02/2018 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNzg3NDY3ODk1ODAyDA
NTC,"February 18, 2023",Student: Lost cellphone and registered SIM,PENDING,Block the registered SIM card and cellphone,02/16/2023 - 02/16/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05Njc3OTc3NzczMjkM
DA,"February 18, 2023",Prices of Pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTc2ODk4NTM4MDA4OAw
PSA,"February 18, 2023",Prices of Pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02ODgyMDc5MzU5MDMM
FPA,"February 18, 2023",Prices of Pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEZQQS04NDU1NzA5OTA1OTUM
PSA,"February 18, 2023",Imports of home-based Pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xOTM2NTE4MjI5MjkM
FPA,"February 18, 2023",Imports of home-based Pesticide,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEZQQS0yMjQwMDU5MjY4MzcM
LTO,"February 18, 2023",Number of Public Utility Vehicles Registered in National Capital Region,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0yOTA5NTE4NTU4MDgM
DA,"February 18, 2023",Rice Farmers Population in Central Luzon 2017-2022,PENDING,"Research, thesis study",01/01/2017 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTMxOTk0Mzg3NzgxNgw
PUP,"February 18, 2023",The number of Accountancy students at Polytechnic University of the Philippines,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBVUC01MzMwODc1MzkzMzAM
PUP,"February 18, 2023",The number of Engineering students at Polytechnic University of the Philippines,PENDING,Research,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBVUC04NTE5MTY4MTgwMDcM
NTC,"February 18, 2023",Stolen/Lost Phone and Sim,PENDING,Retrieving of Phone,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04NzE1NTgyMzQ5NDUM
NAP,"February 18, 2023",Birth certificate of Mario Decena Dela Cruz 1941,PENDING,Kailangan po ng birthcert para po sa pagapply ng passport,09/01/1941 - 09/30/1941,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC0wNTUyNDQ4Nzg0MjUM
SEC,"February 18, 2023",Harassment,PENDING,I just wanted them to stop harassing and threatening people who were willing to pay debts to them.,02/16/2023 - 02/17/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy04NDE3ODExOTQxMjkM
DOH,"February 18, 2023",Lost vacaccine card,PENDING,Use for applying to work.,09/17/2021 - 11/17/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05Mjc2OTAyNDIwODkM
CHED,"February 18, 2023",NSTP Serial Number,PENDING,FOR GRADUATION PURPOSES,06/03/2019 - 03/09/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDU3ODc4MDA2MDUxDA
BIR,"February 18, 2023",ITR - 2316,PENDING,Loan Application Requirement,01/01/2022 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi04MTM5NzYzMjY2NTAM
PUP,"February 18, 2023",The number of public administration students,PENDING,Research,10/10/2021 - 07/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBVUC04MjI0NjA1Njg4MDgM
BIR,"February 18, 2023",ITR,PENDING,Application for MA scholarship.,01/01/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05ODAzMDkwNjUzOTIM
USEP,"February 18, 2023",USeP Library Fines and Penalty,PENDING,Basis in finalizing the Library Manual of ULRC,01/01/2010 - 01/01/2015,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTRVAtODk5NDUzODY4MjM1DA
DOH,"February 18, 2023",Request to correct surname on vaccination card,PENDING,For travel purposes,11/11/2021 - 12/27/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNzczNzM4ODk0NTEM
PSA,"February 18, 2023",Community Profile of Barangay Kalunasan,PENDING,For research and development,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNDIyMjEzMjExMzYM
BIR,"February 18, 2023",BIR Form 2316,PENDING,For Employment and reference,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0zNDUwNDUyNjA3ODkM
NTC,"February 18, 2023",Lost Phone and Sim,PENDING,phone retrieval,02/17/2023 - 02/17/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05MzQ0MTQ5NDc4ODEM
PEZA,"February 18, 2023",Lists of Latest Manufacturing Industries In Cebu,PENDING,Academic Research,01/01/2022 - 12/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBFWkEtMzM5Nzc4NDk0MjgyDA
DepEd,"February 18, 2023",National College Entrance Examination Result,PENDING,Newsletter,01/01/1979 - 12/31/1979,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQ0MzM4Mzg2NzQzMww
DOH,"February 18, 2023",Missing Vax Cert Doses,PENDING,Update Vax Cert Details,03/01/2021 - 02/28/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMDkxNjc4NDYyMDMM
DTI,"February 18, 2023",List of Registered Small and Medium Enterprises in Nueva Ecija,PENDING,Academic Research / Thesis Paper,02/18/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0wOTU3Njk1ODg1MjUM
DTI,"February 18, 2023",The list or number of DTI-registered small-sized coffee shops in manila,PENDING,Research and Development,01/01/2022 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0xNTcxODU5MDI3NDQM
MGB,"February 18, 2023",REQUEST FOR GROUND RUPTURE (ACTIVE FAULT) AND LIQUEFACTION HAZARD MAP FOR CABANATUAN CITY,PENDING,Research and Development,02/18/2013 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi0xMzM0OTUzMzAwODMM
DTI,"February 18, 2023",List of Start Up companies,PENDING,For research/study,02/18/2018 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS02NTQ4MjYyMTc5NjQM
BIR,"February 18, 2023",TIN Verification Slip,PENDING,For application,07/01/2022 - 01/13/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0xMzQ4MTUzNTMxODAM
NTC,"February 18, 2023",Track of Lost Phone,PENDING,Track of Lost Phone,02/17/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yMzQ0NzQwMjQyOTUM
BSWM,"February 18, 2023","Soil Classification and Soil Type of Luciente I, Bolinao Pangasinan",PENDING,Undergraduate Thesis,02/18/2012 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJTV00tNjUyMTE2MDA4NzM1DA
LRTA,"February 18, 2023",Daily and monthly ridership of LRT-2 from 2018-2022,PENDING,Thesis,01/01/2018 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUxSVEEtMzQ1NTYwNzIzNzg4DA
DepEd,"February 18, 2023","National Achievement Test Result 2018,2019, and 2020",PENDING,"Research, Thesis for College",02/18/2018 - 02/18/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTEwMzE5NzY5MjMyNQw
NTC,"February 18, 2023",Stolen phone,PENDING,To block the user,02/12/2023 - 02/14/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0xNDE0NzEwNzYyNzIM
DOT,"February 18, 2023",2022 to 2023 Monthly Visitor Arrivals by Port of Entry,PENDING,Research for Business Plan,02/01/2022 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC01MDkzMzQ5ODE2OTQM
DepEd,"February 18, 2023",National Achievement Test Results in Grade 6 in NCR,PENDING,Research,01/01/2018 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQyNTc3MTEyMzQ3NAw
LTFRB,"February 18, 2023",Number of operational Jeepneys route in Antipolo to Araneta Center Cubao,PENDING,Research Paper,01/01/2020 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTk3Njc5MTUzODkwMww
NTC,"February 18, 2023",Text Phishing Pretending to be someone fake account,PENDING,To Stop phishing / Spreading Scammers,02/17/2023 - 02/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0wMTIwOTgyOTgwNjUM
DepEd,"February 18, 2023",High School Transcript of records for closed school,PENDING,For Employment Purposes,06/12/1996 - 03/27/1999,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTMwNjQyMTE4MjI1Nww
