agency,date,title,status,purpose,period_covered,link
PSA,"October 04, 2022",The number of farmers in San Rafael Bulacan and Gumaca Quezon Province,PENDING,Undergraduate Research,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04MzAyNjUyNTk2MDQM
DPWH,"October 04, 2022",Traffic Volume & Possibility of Opening the Road to Pedestrians of Manila Multimodal Terminal,AWAITING CLARIFICATION,Research & Thesis,01/01/2014 - 09/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtOTczNTU3NzM2NzEyDA
LRTA,"October 04, 2022",Design Parameters Around LRT Lines,PENDING,Thesis Writing & Research,01/01/2014 - 09/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUxSVEEtODA1MzM0NjM1NDk2DA
DTI,"October 04, 2022",List of MSMEs in NCR with emails and contact number,PENDING,For Thesis,10/04/2022 - 10/04/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS03ODI4MTU3MDQ4NDgM
PSA,"October 03, 2022",Population of PWDs and Elderly people in Metro Manila,PENDING,Research & Thesis,01/01/2014 - 09/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05ODE1OTA1Mzk1OTQM
LTO,"October 03, 2022",Number of Registered Vehicle per Vehicle Type in Borongan City and Ormoc City,PENDING,Research and Development,01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy02MzgyOTY5ODI4MjUM
PPA,"October 03, 2022",Request for Additional Data Acquisition of Abra de Ilog Seaport,PENDING,Undergraduate Thesis,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0zNzYzMTMwNTgzMDgM
LTFRB,"October 03, 2022",Number of modern jeepney (E-jeep) in CALABARZON,PENDING,Research and Development,01/01/2021 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTAxOTAwOTk3MTY2OAw
BIR,"October 03, 2022",Request copy of ITR,PENDING,Needed for my daughters scholarship.,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0zNzMxNTkzODI3MDQM
BIR,"October 03, 2022",TIN,PENDING,TIN inquiry,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05MjMzMDczMTc4NTcM
DOH,"October 03, 2022",Cardiovascular Disease,ACCEPTED,Architectural Thesis,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05MTkzMzg5MzAyMDEM
DA,"October 03, 2022",The number of the population of the farmers in Quezon Province and Bulacan,PENDING,UNDERGRADUATE RESEARCH,01/01/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTkzMDk0NDI0Nzk1NQw
DOH,"October 03, 2022",DOH Design Guidelines,SUCCESSFUL,Architectural Thesis,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04OTY2NzcyMzI4NTQM
TESDA,"October 03, 2022",The number of currently enrolled in tesda accredited schools in terms of ICT/IT related courses,ACCEPTED,Undergraduate Thesis,09/18/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElRFU0RBLTQzODkyNDM0ODM2OAw
LTFRB,"October 03, 2022",Average annual mileage covered per vehicle type on each region from 2000 to 2022,PENDING,Research and Development,01/01/2000 - 09/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTg1MTkwMzMxMTkyMQw
NTC,"October 03, 2022",Locate/find my stolen device,PENDING,To retrieve my stolen phone.,09/27/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02MjU4OTM3MTAwOTYM
DOT,"October 03, 2022",Age group of domestic visitors in the Philippines,PENDING,Undergraduate Thesis,01/01/2015 - 01/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC02NzkyODcyODg5NjQM
IA,"October 03, 2022","The number of MSME in Intramuros, Manila",PENDING,Research,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lBLTY4MzU5MDQ1NTk5Mww
DOLE,"October 03, 2022",Number of Business Establishments in the Philippines,PENDING,Undergraduate Thesis,01/01/2015 - 01/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMTIwODEwODQ4NDYyDA
DOH,"October 03, 2022",The number of clinically diagnosed patients with mental disorders in Legazpi City.,PROCESSING,Undergrad Thesis,01/01/2012 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00MjQwNTk4NDIwMzUM
CHED,"October 03, 2022",Ched Accredited Schools in Sorsogon Province and number of graduates by course and school 2015-2021,PENDING,Undergraduate Thesis for Architecture,09/01/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMjUwMjE5NjI4MTgzDA
DOTr,"October 03, 2022",MRT 4 Site,PENDING,Research and Development,10/03/2018 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMjg2MDg3NjE0NjIwDA
BUCOR,"October 03, 2022",Application for Parole: Requesting GCTA Computation of Ramil Baylon Bañes and Randy Baylon Bañes,PENDING,For Parole Application,10/03/1999 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTY0MDg1ODc2NTIwOQw
SEC,"October 03, 2022",Harassment of OkPeso,ACCEPTED,for the OKPESO to be punished by the law as they are because of pretending to be SEC registered,09/01/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy02OTMwNDQ4NzQwNDYM
BUCOR,"October 03, 2022",Contact number of Davao Penal Colony,PENDING,Personal,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTIxODI5ODA1MzU0Mww
JJWC,"October 03, 2022",Success rate of rehabilitated CICLs,PENDING,Thesis,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtNjE1MTczNjc2MjcxDA
DOH,"October 03, 2022",updated copy of A0 2022- 0007,SUCCESSFUL,requirements for LTO Application,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NjQwMTUyNjUyMzkM
DBM,"October 03, 2022",NOSCA,ACCEPTED,NOSCA Update,02/17/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS0xOTM1NzQwMzQ1ODIM
DepEd,"October 03, 2022",NOSCA,ACCEPTED,Update on NOSCA,02/17/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTY0OTgyMjEyNzY2MQw
DSWD,"October 03, 2022",Nayon ng kabataan and Havens for Children Contacts,PENDING,Architectural Thesis,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMjg2NDM0OTU0NTkxDA
NAMRIA,"October 03, 2022",Number of Pharmacies in Iloilo city,PENDING,Research,08/22/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNzkyMzQyODQyMjE2DA
DPWH,"October 03, 2022",Geotechnical Report,PENDING,Research,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtODY5NTk1OTc4MDk2DA
POEA,"October 03, 2022",Certification of Involuntary Seperation,PENDING,SSS Unemployment Benefit Application,02/21/2014 - 02/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBPRUEtMTQyMDM1MDcwNDI0DA
DOH,"October 03, 2022",Request to change the surname in Vaccination card and vaccination certificate,ACCEPTED,For travel abroad,05/17/2021 - 06/14/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NjMxNzQ4NDk4NzQM
UsaP,"October 03, 2022",copy of cctv footage,PENDING,EVIDENCE,09/08/2022 - 09/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtODg5NzYxMjc4MzI4DA
PCAARRD,"October 03, 2022","Los Baños, Laguna Bamboo Plantations Data and StAtistics",AWAITING CLARIFICATION,Thesis Research,10/30/2016 - 10/30/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFFBDQUFSUkQtMzM1Mjk5NDMzMjQyDA
DTI,"October 03, 2022",How to Change Business Name Ownership,PENDING,Business,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS05OTYxMzA3MTI2MjAM
DOH,"October 03, 2022",Vax Certificate,ACCEPTED,Travel Purposes,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMTcyMTMxNzQwMzAM
NHA,"October 03, 2022",Project Milestones and Information of Previously Requested Social Housing PTojects,PENDING,Research for Thesis,01/01/2018 - 12/22/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS04OTE2NDcwOTkwNzQM
DSWD,"October 03, 2022",Youth Profile per Barangay in Cebu City,PENDING,Undergraduate Thesis Study,01/01/2018 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNzcxMDg2NzI5NjgwDA
NBI,"October 03, 2022",REFUND MY PAYMENT FOR NBI CLEARANCE,PENDING,Job Application,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xODY1OTM1NjkyNDEM
DSWD,"October 03, 2022",Barangay Profile for Cebu City,PENDING,Undergraduate Thesis Study,01/01/2020 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMjMxMjAxODY3ODA2DA
DBM,"October 03, 2022",Devolution Transition Plan of Cebu City,ACCEPTED,Research,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS0wMDE3ODYxOTMxODIM
NAP,"October 03, 2022",SCA20-002-MAL,PENDING,Research,06/01/2022 - 10/02/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC0yNzgwNzUyNTQ5MjgM
OPAPP,"October 03, 2022","Regional Action Plan on Women, Peace, and Security",PENDING,Research,10/01/2022 - 10/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk9QQVBQLTMwMjAyMzY3NzU4OQw
BIR,"October 03, 2022",BIR 2316,PENDING,For Migration Purposes/Employment abroad,10/01/2012 - 01/31/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi04Mjc1NzAzNDY3MzYM
BJMP,"October 03, 2022",Impact of After Care Programs of BJMP to the PDL or Released PDL,PENDING,Research and Development,01/01/2000 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtMjI1Njg1ODI2MDE5DA
PSA,"October 03, 2022",Teenage Pregnancy,PENDING,Research and Development,01/01/2019 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02MDMxOTM4MzYzNzEM
BIR,"October 03, 2022",ITR,PENDING,Loan,08/01/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi02OTU5NjQxMDIwNTkM
UsaP,"October 03, 2022",The socioeconomic status and profile of Pasig City,PENDING,Thesis and Feasibility Study,01/01/2021 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtMjI1MTM4NTY3OTY0DA
DENR,"October 03, 2022",DENR EMB Manual of Uniform Procedure,PENDING,For research and reference purposes.,10/03/2000 - 10/03/2010,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMzk4MTA0ODAxMzgxDA
DPWH,"October 03, 2022",Metro Manila Skyway Stage 3 Plaza Dilao detailed road Plan and Elevation,REFERRED,Academic Thesis Purposes,01/01/2012 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMTczOTEyMDk1MDU2DA
DPWH,"October 03, 2022",Samar Pacific Coastal Road Project I,PENDING,Undergraduate thesis in Political Science,10/03/2016 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDk4ODYwODQyNTIyDA
DOH,"October 03, 2022",Total morbidity per region from 2015-2019,SUCCESSFUL,Research and development,01/01/2015 - 12/31/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MjU5ODI4ODExMzQM
BI,"October 03, 2022",Record of deported,PENDING,Work in taiwan,05/13/2014 - 05/13/2014,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0JJLTgyNTA3NTA3NzU4Mww
DOT,"October 03, 2022",Request for Tourism Data with Province/City Disaggregation,ACCEPTED,Data input for a research undertaking,01/03/2015 - 12/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC03NjgxMzEzMDM0ODQM
DILG,"October 03, 2022","Nagcarlan, Laguna CLUP",PENDING,Academic Research Paper,10/03/2017 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctMTU0Nzk1Mzk4MjQ1DA
DPWH,"October 03, 2022",Samar Pacific Coastal Road Project I,PENDING,Basis for my Undergraduate Thesis,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtODMwMTUxODIzNzE4DA
DSWD,"October 03, 2022","Information about DSWD Programs at Barangay Pasil, Cebu City",ACCEPTED,Research and Development,01/01/2021 - 10/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNTQyODM3MTA1NjQyDA
SSS,"October 03, 2022",Disclosure Statement,PENDING,For HR Record,09/30/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0zNTI4MjYzODMzMDEM
PSA,"October 03, 2022","The number of Drugstore per Barangay in Antipolo, Rizal",PENDING,Research and Development,10/01/2021 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00MzU2NjYxMjc3NzYM
LRA,"October 03, 2022",The Transfer Certificate of Title,PENDING,Thesis Research,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0zOTE2MDk5OTMzODAM
NBI,"October 03, 2022",Online businesss scam,PENDING,I want to retrieve my funds and I want to close their company.,08/28/2022 - 09/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xNzQ2MDUwMzgwMTQM
DOH,"October 03, 2022",Vax cert.,ACCEPTED,Working abroad,09/05/2022 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MzI0OTMzNzk1OTAM
DOH,"October 03, 2022",Drug Abuse and Treatment Rehabilitation Centers,ACCEPTED,Thesis,10/03/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNTUyMjA5NjA3NzcM
DSWD,"October 03, 2022",IRR OF RA 9803 FOOD DONATION ACT OF 2009,ACCEPTED,Research,03/01/2009 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNjMwNzc4MzQxNzMxDA
DOH,"October 03, 2022",Number of cases of lung cancer in Luzon,ACCEPTED,Academic research,01/01/2011 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NDU2ODY2MzM4NjcM
CAAP,"October 03, 2022",Airline Industry Average Financial Ratios,PENDING,Research and Development,01/01/2017 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtNzUzNTY1MDkzNjA1DA
PSA,"October 03, 2022",The number of consumption of isopropyl alcohol and pepper spray,PENDING,Project Feasibility,01/01/2018 - 09/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03Mjc2MDI4NzE5MDIM
DENR,"October 03, 2022",DAO 2004-24,PENDING,For research purposes.,01/01/2000 - 01/01/2005,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNTA1ODI5NDc4MzI4DA
PEZA,"October 03, 2022",Clothing Manufacturers in Philippines,PENDING,Thesis,09/30/2019 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBFWkEtMDEyOTg1MzY0NzgyDA
PEZA,"October 03, 2022",Data on Manufacture of Textiles Sector,PENDING,Enterprise Planning and Dev't,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBFWkEtMjk2MTU2MDI1MzQ1DA
ECC,"October 03, 2022",CONTROL NUMBER,SUCCESSFUL,RESEARCH AND DEVELOPMENT,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy01NjgxODIyNTUzNzEM
DOH,"October 03, 2022","No. of patients, bed capacity, and facility floor & lot area of DATRC",ACCEPTED,Architectural Thesis,01/01/2022 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNTI3MjM3NzIzNzMM
PIA,"October 03, 2022",FOI Facts and Figures,PENDING,MA Thesis,09/01/2016 - 10/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBJQS00ODYxMjI4MTgyNzkM
