agency,date,title,status,purpose,period_covered,link
PTRI,"September 06, 2022",Supply and Demand of Philippine Yarns,PENDING,Research and Development,01/01/2009 - 08/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBUUkktMjMyMTgwMzkxODAyDA
PTRI,"September 06, 2022",Supply and Demand of Azlon Fibers,PENDING,Research and Development,01/01/2009 - 08/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBUUkktMjIxNTYzMDUxNzg4DA
NBI,"September 06, 2022",Refund the payment of nbi clearance,PENDING,MULTI PURPOSE,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03Mjg5NzY4OTk1MTgM
BIR,"September 06, 2022",Certified True Copy of TTRA Application,PENDING,Certified True Copies for RDO,09/02/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05MDk0MzA3MTg3MTgM
BIR,"September 06, 2022",Steps to request for TIN ID online,PENDING,To request for TIN ID,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi01MjE0MTAyNDMwMzcM
DOH,"September 06, 2022",Incorrect middle name,PENDING,Wrong spelling of my middle name,08/18/2021 - 02/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01Mjg1MDE5NTc4NzAM
PSA,"September 06, 2022","Number of Households by Type of Building, Tenure Status of th Housing Unit/Lot in Loay, Bohol",PENDING,Research,01/01/2015 - 01/01/2015,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yOTQxMzQyODgyODYM
DFA,"September 06, 2022",Information,PENDING,Information,08/02/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERGQS0wMTc1NzI2MzcwOTgM
DOH,"September 06, 2022",Vaccination card,PENDING,Enrollment,10/21/2021 - 11/12/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNDI3ODgwOTc5NzcM
NPC,"September 06, 2022",Online loan apps harassment,PENDING,SUN CASH LOAN APP HARASSMENT,08/31/2022 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy02Njg0MDk0NjA1MDcM
NPC,"September 06, 2022",Suncash online lending company/loan app harrasment and death threat,PENDING,Online loan app text blasting my contacts ( harrasment and death threat),09/02/2022 - 09/04/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy03OTc0NTEzNzkyNTUM
NPC,"September 06, 2022",Mocamoca vpeso ipedo pautangpeso,PENDING,To stop harrasing me and my contacts and they are threatening me,09/03/2022 - 09/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0yNzk4NTEyNTk4NzAM
PSA,"September 06, 2022","Historical and Projected Population of Bohol, Tagbilaran City, and Loay",PENDING,Research,01/01/2015 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNjAyMzc1MzczOTIM
SSS,"September 06, 2022",Social security system,PENDING,Reset my password.,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0xNDkzNDc1MTExMDIM
PNP,"September 06, 2022",Rape case,PENDING,For information and research,01/10/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC05MDU5NzczOTc1NTMM
DOT,"September 06, 2022",Foreign Tourist Arrivals in Bohol Growth Rate and Foreign Markets,ACCEPTED,Research,01/01/2015 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC04Mzk3Mzk1NDE5NjgM
DOE,"September 06, 2022",Power Generation,PENDING,Business Cooperation and Investment R&D,07/01/2021 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS02MDIxMTczMjU2MTQM
PSA,"September 06, 2022",Amount of Glass Waste Produced in the Philippines Per Year,PENDING,Thesis,01/01/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01MTI3Nzc5NzU1NjgM
DPWH,"September 06, 2022",Industrial Plant,PENDING,Business Cooperation and Investment R&D,09/01/2021 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMjI2NDA3NzU2Njg1DA
DENR,"September 06, 2022",Water Quality Assessment of Boracay Island,PENDING,Undergraduate Thesis,01/01/2020 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMTQ4NDIwMTE5NjA2DA
MMDA,"September 06, 2022",Water and Sewage Treatment Plant,PENDING,Business Cooperation and Investment R&D,07/01/2021 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMjU1NDA4MjcxNzk3DA
DOT,"September 06, 2022",Foreign Tourist Arrival in Bohol January 2015- January 2022,ACCEPTED,Research,01/01/2015 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC00OTUzMjU2OTE4MzQM
DOT,"September 06, 2022",Tourist Arrival Data,ACCEPTED,Architectural Research,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC03ODE1NDkxNzUxMjQM
SEC,"September 06, 2022",MADALOAN CHARGING TOO MUCH TO THEIR CLIENT,PENDING,Makaiwas sa pagbabanta nila sa akin,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0wNjU2MjExMzM4NjkM
NAMRIA,"September 06, 2022",Inquiry on Availability,PENDING,Research and Development,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNDgxMjM3MTY1OTUxDA
DepEd,"September 06, 2022",LRN,PENDING,transfer of school,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTY5NTM3NjU2MjMxNww
PNP,"September 06, 2022","the number of murder case in Quezon, Nueva Vizcaya",PENDING,thesis and research,01/01/2011 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0wMzgyNDA4MzM3MTAM
DepEd,"September 06, 2022",Request EMOI/MOI - Certificate of English as a Medium of Instruction,PENDING,Student Visa for Canadian Embassy,06/04/1990 - 03/24/1994,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQ3MzI2NDgxNjkyMgw
BMB,"September 06, 2022",Biodiversity Conservation,ACCEPTED,Research and Development,09/05/2022 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJCTUItMjcwNDAyOTI3ODEwDA
PCAARRD,"September 06, 2022",Verde Island Passage,AWAITING CLARIFICATION,Thesis Purposes,08/01/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFFBDQUFSUkQtMDEwOTE1Mjk5MTk0DA
DepEd,"September 06, 2022",Form 137,PENDING,Education,08/25/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTcwNjMyMjYxMTk0Ngw
NTC,"September 06, 2022",IMEI Blocking of my Loss/Stolen Phone,DENIED,IMEI Blocking of my Loss/Stolen Phone,09/05/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy01ODkwNzIxMjY1OTIM
CIAC,"September 06, 2022","2021-2022 Flight Statistics of Airlines in Clark, Pampanga",PENDING,Market Research/Strategic Planning,01/01/2021 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNJQUMtNzYyNjExMDY3Nzg4DA
DPWH,"September 06, 2022",The Effectiveness of Geotextile for Road Slope Stabilization,PENDING,Research Purpose,08/31/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMjUxMjYyNzY3NDY4DA
DOST,"September 06, 2022",Verde Island Passage,REFERRED,Thesis Purposes,08/01/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPU1QtNTA0MzYxOTk2MTk4DA
DENR,"September 06, 2022",Verde Island Passage,PENDING,Thesis Purposes,08/01/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMTg4NjcwNTMzOTgxDA
NHA,"September 06, 2022",Timeline for LRB designs,ACCEPTED,Research for thesis,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS01OTY4OTA5ODMwNDUM
BUCOR,"September 06, 2022",Correctional Institution for Women,PENDING,Architectural Thesis,09/06/2017 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTk3OTM5ODkyNDQ5MAw
PSA,"September 06, 2022",Number of Mental Health Disorder in CALABARZON,PENDING,Research and Development,09/06/2018 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wMTk3NzgyNjQwMTkM
CHED,"September 06, 2022",Statistics on College Education in Bohol,PENDING,"Research, development, and publication for PSA Bohol's Countryside in Figures",01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDgwNTc3NDE0MTc1DA
DOE,"September 06, 2022",Energy consumption in Iligan City,PENDING,Technical report,01/01/2000 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS05NjMyMTcyMDg3NDIM
POPCOM,"September 06, 2022",The number of Informal Settler Families in Valenzuela City,PENDING,For my Policy Paper,01/01/2021 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BPUENPTS00NjAxMjQyNjgyNTgM
DOH,"September 06, 2022",Booster Certificate,PENDING,Travel abroad,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNTI5MTkyOTczMDcM
DOE,"September 06, 2022",Solar energy data in Mindanao,PENDING,Technical Report,08/01/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS02ODEzNDE5ODQwOTIM
DepEd,"September 06, 2022",Additional Education Statistics,PENDING,"Research, development, and publication for PSA Bohol's Countryside in Figures",01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI3OTg1NTg0NjA1Nww
PNP,"September 06, 2022",Number of Murder cases from 2019 up to 2022 recorded at Roxas Oriental Mindoro,PENDING,Research study,09/05/2022 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC03MzA3NDE3MzIyMzQM
OSG,"September 06, 2022",OSG Legal Opinion dated 17 November 2020,PENDING,Research,11/17/2020 - 11/17/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9TRy04OTgwODMyOTgxNDMM
NAP,"September 06, 2022",Deed of Sale / Extrajudicial Settlement of Estate with Sale,DENIED,Legal Purposes,07/01/1991 - 01/01/1997,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC03NTg1NzA2NjE4ODgM
NAPOCOR,"September 06, 2022",Agus-Pulangi Hydropower Plants Power Generation,PENDING,Research and development,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFE5BUE9DT1ItNzU3NDE5NDg3MTAwDA
CHED,"September 06, 2022",Laptop for studies,PENDING,"Thesis, encoding research works and reporting",09/05/2022 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDAxMDUwNzg5OTM5DA
IC,"September 06, 2022",IC OL and VUL Results,ACCEPTED,For Work Purposes,01/01/2018 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTA1OTA2NTEwMjI5NQw
DOH,"September 06, 2022",To correct surname in Vaxcert certification,PENDING,For Travel Purposes,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00MTQwMDU0MTU5OTgM
NCDA,"September 06, 2022",Statistics of visually impaired individuals,PENDING,Bachelor's Thesis,09/06/2017 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DREEtOTI2MzkwNTc2MDYyDA
PSA,"September 06, 2022",Statistics of visually impaired individuals,PENDING,Bachelor's Thesis,09/06/2017 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02Mjg2NDc1MTQ1OTgM
BUCOR,"September 06, 2022",Information about Oplan Galugad,PENDING,Research A basis for capability enhancement for oplan galugad problems,08/31/2022 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTEwNTQwMzU5MzAzMAw
DOH,"September 06, 2022",Statistics of visually impaired individuals,PENDING,Bachelor's Thesis,09/06/2017 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wMTY1MDU2Mjc5MjgM
DOH,"September 06, 2022",Statistics of the number of visually impaired and blind individuals,PENDING,Bachelor's Thesis,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNjc1NTk1MTM3OTMM
DENR,"September 06, 2022",Sample Indicative Management Plan,PENDING,Forest Landuse Agreement (FLAg),09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNDI1MDE1Nzk3NDI4DA
POEA,"September 06, 2022",Statistics of Filipinos in Iran,PENDING,Research (Foreign Service major),01/01/2020 - 06/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBPRUEtMzczODE3NjczNTgzDA
DA,"September 06, 2022",Demand Food Crops and Vegetables,PENDING,Architectural Thesis,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTM2MDM1MjgyNDY0OAw
POEA,"September 06, 2022",Statistics of Filipinos in Iraq,PENDING,Thesis research (Foreign Service major),01/01/2020 - 06/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBPRUEtNDc2NTI4ODg0NDQ3DA
LMB,"September 06, 2022",Comprehensive Land Use Planning of Batangas,ACCEPTED,Architectural Thesis,01/01/2016 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItOTQzMzAwNDg1MDU5DA
UsaP,"September 06, 2022","CLUP, CDP, Zoning Ordinance and other relevant documents",SUCCESSFUL,Academic Purposes,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtMzU5NzE4NjM2NDMyDA
LMB,"September 06, 2022",Request for Coordinates of Tie Point Used in Title,ACCEPTED,for lot plotting,08/13/2022 - 08/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItODc0Mjc1MTUyMTI2DA
PCAARRD,"September 06, 2022",Agricultural Robots,AWAITING CLARIFICATION,Architectural Thesis,09/05/2017 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFFBDQUFSUkQtMTMwMzU1NTMwNDE2DA
PNP,"September 06, 2022",Criminal complaint for dreaded blacklist culprit banned demoniac whore margareth rillo,PENDING,To permanent banned and blacklist the criminal culprit margareth rillo.,01/01/2018 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC04MTExMDMxMTkzMDEM
DOH,"September 06, 2022",VaxCert Correction,PENDING,for possible travel abroad,06/30/2021 - 02/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01MDE0ODMzOTQwNDcM
POEA,"September 06, 2022",Statistics of OFWs in Syria,PENDING,Research (Foreign Service major),01/01/2020 - 06/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBPRUEtNzg5MzY2Mzk3NzE3DA
CFO,"September 06, 2022",Statistics of Filipinos in Iran,REFERRED,Research (Foreign Service major),01/01/2020 - 06/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENGTy03Mjc1NTAwNjczMjgM
LRA,"September 06, 2022",Registered Land,PENDING,"Verify if there is really a transaction control number with LRA like this in San Pablo City, Laguna",06/28/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0wOTU2NzM2OTU1NjUM
CFO,"September 06, 2022","List of Power Generation, Water & Sewage Treatment, Industrial Plant Projects & Contractors",DENIED,Research and Development Business Cooperation Foreign Investments,06/01/2021 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENGTy00NjAxMDc0NDQ1MzUM
DOST,"September 06, 2022",Demand Food Crops and Vegetables,REFERRED,Architectural Thesis,09/06/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPU1QtODI1NTQzOTA1MDQ1DA
PSA,"September 06, 2022","List of Non-Issued National ID's in Barangay Bugko, Mondragon, Northern Samar",PENDING,Personal reference,03/01/2021 - 05/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05MDU0MzE3NzQxNDgM
DOT,"September 06, 2022",Tourist destination in davao del sur,ACCEPTED,Travel purposes,09/06/2021 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC03Mjg3NjkxODczMTAM
NBI,"September 06, 2022",Delete My Previous Request #NBI-310324660478,PENDING,Delete Post #NBI-310324660478,07/23/2022 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS05OTc3MTIyMTI2NjcM
PSA,"September 06, 2022",HISTORICAL SUPPLY AND DEMAND OF POLYETHYLENE AND OTHERS,PENDING,Market Feasibility Study,01/01/2010 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05NjAzMzc1NDkwMTQM
PSA,"September 06, 2022",Annual sales volumeof processed meat(hamburger patty) in Lipa city and Santo Tomas City in Batangas,PENDING,Research and Development,08/31/2022 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wODk0MDU1Mjg0MjQM
CFO,"September 06, 2022",PDOS,SUCCESSFUL,For Travel,08/26/2022 - 08/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENGTy0yOTQ2MTY2ODI2OTUM
MMDA,"September 06, 2022",Metro Manila Accident Reporting and Analysis System (MMARAS) dataset,PENDING,Research purpose,01/01/2005 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMDU3ODI1NDE1MTE5DA
LMB,"September 06, 2022",Cadastral maps of jipapad eastern samar and other related to tax mapping,ACCEPTED,Tax mapping as mandated function of the assessor office by the LGC,01/01/1900 - 08/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItMzgyOTAzMDM5OTQ5DA
MMDA,"September 06, 2022",Metro Manila Accident Reporting and Analysis System (MMARAS),PENDING,Research purpose,01/01/2005 - 12/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtOTg1ODg1OTE0ODE2DA
DILG,"September 06, 2022",Comprehensive Land Use Planning of Batangas,PENDING,Architectural Thesis,01/01/2016 - 09/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctMTQ2MjYwODc0ODU2DA
DILG,"September 06, 2022","CLUP, CDP, Zoning Map of Cavite",PENDING,Architectural Thesis,08/31/2022 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctMTcxODk3ODQ4NDkxDA
DENR FMB,"September 06, 2022",Data on the total land planted by bamboo in the Philippines,PENDING,Undergraduate Capstone Design Project,09/05/2020 - 09/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJGTUItNTYzMDMwOTUxNTc4DA
