agency,date,title,status,purpose,period_covered,link
LRTA,"February 06, 2023",Average Daily Passenger of LRT Line 2 (Cubao & Antipolo),PENDING,"For Undergraduate Thesis entitled ""A COMPARATIVE ANALYSIS BETWEEN JEEPNEY AND LIGHT RAIL TRANSIT...""",07/05/2021 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUxSVEEtOTUzNTc1NzI4MTc0DA
DepEd,"February 06, 2023",ALS CERTIFICATION AND ALS CERTIFICATE OF RATING (COR),SUCCESSFUL,GRADUATION FINAL CLEARANCE,10/01/2010 - 05/31/2011,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTU0MzI1MTY3NzgwNww
PAGASA,"February 06, 2023",Average Soil Temperature,PENDING,Undergraduate Thesis,01/01/2000 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0wNzE0NzAzMDQzODQM
PSA,"February 06, 2023",Reference Number of my National ID,PENDING,Use for Requirements,05/09/2021 - 05/09/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wMzY3MTQxNjUxNjkM
IC,"February 06, 2023",Insurance Commission Exam Result,ACCEPTED,For Reinstatement of my license for PRU LIFE UK,05/30/2019 - 06/30/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTM2MjYyODEzMjM0NAw
NTC,"February 06, 2023",request of ntc permit,PENDING,for employee laptop,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yODM5NTQxNjE5MjcM
SSS,"February 06, 2023",SSS online registration issue,PENDING,Check SSS loan statement,02/04/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0zMTg2MDQ0MjM3NjYM
DOH,"February 06, 2023",Trauma Care,PENDING,Architectural Thesis,01/01/2017 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04ODY4OTk1NjI1ODcM
PSA,"February 06, 2023","2020 Population in Iligan City by Age, Sex, and Educational Attainment at Barangay Level",PENDING,ex. Research on Demographics of Iligan City for Policy-Making,01/01/2020 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yMzg0MzIyMTExMjIM
NTC,"February 06, 2023",GOMO - Phone number portability RA No. 11202 Violation,PENDING,Assistance and Penalize Gomo for not complying with RA No. 11202,01/31/2023 - 02/02/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03OTI2NDc4NzUyMTIM
BagWD,"February 06, 2023",Covid-19 pfizer card,REFERRED,"Research, health and development",02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJhZ1dELTYyNzMxMjg5NTM5Mww
DepEd,"February 06, 2023","List of Private and Public Schools in Los Baños, Laguna that offer STEM strand",AWAITING CLARIFICATION,Master's Thesis,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTMzOTAwNTM3ODczNgw
MMDA,"February 06, 2023",Passenger volume report for Pasig Ferry Service for Santa Ana Terminal (Sta. Ana - Punta),PENDING,Capstone Research Project (Urgent),01/01/2020 - 03/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtNTUzNzA1OTY1MDM5DA
NCDA,"February 06, 2023",Latest number of persons diagnosed as blind per region,PENDING,University Research Requirement,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DREEtMzIwNTY3MTQ2ODgxDA
PSA,"February 06, 2023",Latest number of persons diagnosed as blind per region,PENDING,University Research Requirement,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04MzU5OTE4NzU0ODAM
DPWH,"February 06, 2023","Geotechnical Report in Japan Ave, Nangka, Marikina, Metro Manila",AWAITING CLARIFICATION,Capstone/Research,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNzM2ODkxOTg4NTMzDA
DOH,"February 06, 2023",Latest number of persons diagnosed as blind per region,PENDING,University Research Requirement,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00OTcxNTE5MDI4NjMM
UsaP,"February 06, 2023",Flood Data in Barangay Bagong Ilog,PENDING,Capstone Design,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtMzU1NDg1Nzc3NTU0DA
BI,"February 06, 2023",original travel records,PENDING,need for requirements in applying for new passport,05/13/2019 - 10/05/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0JJLTcwOTUwMDkxNjI2OAw
DPWH,"February 06, 2023","AADT and Speed Inventory for Pedro Gil Street, Barangay 879, Manila City",REFERRED,Capstone Research Project,01/01/2020 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMzE4OTM5MTA4OTY5DA
DOLE,"February 06, 2023",Asking for good speaker for a Career Talk,PENDING,Career development for students,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNDY5NDY0MTUyNjE5DA
MMDA,"February 06, 2023",AADT and Speed Inventory for Manila City,PENDING,Capstone Research Project,01/01/2020 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMDU5NjkxNTI2MTExDA
DTI,"February 06, 2023",Business permit requirements for home-office business,PENDING,Business establishment,02/01/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS03MDg4MDg4NDkwMTQM
DOH,"February 06, 2023",Cancellation of VAXCERT Update Request,SUCCESSFUL,Travel Abroad,01/09/2023 - 01/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MTExNTM2MDMzMTkM
CVSU,"February 06, 2023",Porac Data Gathering for thesis,DENIED,Architectural Thesis Proposal - Self Sustaining Socio-Economic Hazard ready Community Development,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNWU1UtOTgzODMzMDc0MTI1DA
BUCOR,"February 06, 2023",A Requests for Academic Purposes,PENDING,Educational Purposes,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTIwNzY3OTAxNDU3Ngw
DPWH,"February 06, 2023","Geotechnical Report in Kasiglahan Village, San Jose, Rodriguez/Montalban, Rizal",AWAITING CLARIFICATION,Capstone/ Research,01/30/2020 - 01/30/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtODc0OTkxMjQ5NTUxDA
DepEd,"February 06, 2023",Form 137A / Certificate of High School Graduation,SUCCESSFUL,Student Visa application abroad,06/06/2008 - 03/06/2012,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTEyODg0NzgyMDQwMQw
CHED,"February 06, 2023",NSTP 2 SERIAL NUMBER,PENDING,FOR SCHOOL PURPOSES,01/03/2012 - 05/09/2014,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtOTYzNTg5NjcyNDA3DA
DBM,"February 06, 2023",Budget allocated for FOI Philippines,PENDING,Reseach and Development,01/01/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS0yMjg5MTQwMDE1MTUM
DOH,"February 06, 2023",Duplicate Copy For Vaccination Card,SUCCESSFUL,Enrollment Purposes,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03Njg0MjA3OTc0NTMM
PRC,"February 06, 2023",RECORD MISMATCHED error encountered trying to renew PIC,PENDING,PIC ID/license renewal,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy0yNDY3NDcwODM5MDgM
PUP,"February 06, 2023",Population of Business Administration Students in PUP Manila Branch,PENDING,Undergraduate Research,10/05/2022 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBVUC04MDMyNTYzMzQxMDkM
DepEd,"February 06, 2023",Number of students,AWAITING CLARIFICATION,Instructional material project feasibility study,01/06/2019 - 02/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTk4ODM1NTcwNzU5MQw
OMSC,"February 06, 2023",Contract of Service,PENDING,Personal Purposes,01/06/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9NU0MtNTUzMzkxNDcwNTQwDA
MGB,"February 06, 2023","Geologic map of Calawis, Antipolo",DENIED,Research purposes,01/01/2010 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi05OTEzMDQ4ODA4NTIM
DOLE,"February 06, 2023",Number of Employees in Metro Manila from Cavite,PENDING,Traffic Demand Analysis,01/01/2018 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtODU2OTM5MDEyMDE3DA
CHED,"February 06, 2023",Transcript of Record,PENDING,Job requirement,11/01/2016 - 05/02/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNjYyODI1MjkzNzk1DA
BI,"February 06, 2023",9G Visa,PENDING,Research and development Strategic Planning,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0JJLTQ5MzA5OTEyMzA3Mgw
DOH,"February 06, 2023",Update on Vaxx Certification,SUCCESSFUL,Vaxx Certificate Update,01/14/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNDI5MTQ0ODU0NzIM
CHED,"February 06, 2023",Number of University/College Students in Metro Manila from Cavite,PENDING,Traffic Demand Analysis,01/01/2018 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtOTMzOTA3ODgyNDg2DA
NBI,"February 06, 2023",Scammer Alvee Celeste from Facebook and Messenger,PENDING,To stop this modus/criminal activity from her next target victim and people must be aware from this,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0wMDQ0NTk5OTAwMTkM
PNP,"February 06, 2023",Crime statistics by barangay in Quezon City,AWAITING CLARIFICATION,Undergraduate research paper,01/01/2015 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0wNzc4MDI4MzQzNzQM
DAR,"February 06, 2023",About Land,PENDING,To avail from DAR,12/31/1997 - 12/31/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERBUi0yMDU5NTg3MTQ3NTEM
NAMRIA,"February 06, 2023",Shapefile of Laguna (Municipality),DENIED,Thesis,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtODkxMjA2MDUzODczDA
DOH,"February 06, 2023",Standard for PCR-Test,PENDING,Research,12/06/2019 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03OTUwNzcyMjQ3NDcM
NTC,"February 06, 2023",Lost cellphone,PARTIALLY SUCCESSFUL,I just want to request for assistance in tracking and retrieving my lost cellphone.,02/04/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02MzI5ODA1NDIzNjUM
DOST-ASTI,"February 06, 2023",DOST ASTI Digital Learning,PENDING,Research and Development,01/01/2020 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUFTVEktMDkwNDczOTIzODg2DA
BUCOR,"February 06, 2023",CARPETA,PENDING,FOLLOW UP ABOUT EXECUTIVE CLEMENCY,12/07/1998 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTU2MDE5NDExNTIxNww
LMB,"February 06, 2023",Shapefile of Laguna Municipality,PENDING,Thesis,02/06/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItODM5MzY3NDUyMzEyDA
DOH,"February 06, 2023",Overreporting of active cases for covid,ACCEPTED,Clarification and transparency,02/06/2019 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03Mzg0NDE1NTI1MTQM
NTC,"February 06, 2023",Block my phone that was stolen,PARTIALLY SUCCESSFUL,To block my phone so no one can use it anymore.,02/05/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03MTE5NDkzOTI3MDEM
NTC,"February 06, 2023",Lost cellphone,PARTIALLY SUCCESSFUL,Private Important Informations on my phone.,02/04/2023 - 02/06/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yNjk3ODQ3NzU2NDgM
