agency,date,title,status,purpose,period_covered,link
PSA,"May 08, 2022",Number of Population per Barangay In Silang Cavite 2022,PENDING,Research Study,01/01/2022 - 05/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02MTA2NTMzNTY1MjMM
NTC,"May 08, 2022",Track lost phone using IMEI NUMBER,PENDING,Recover my lost cellphone,04/25/2022 - 05/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0xOTUyMDE4OTUxMTkM
NBI,"May 08, 2022",Facebook Marketplace Transaction Scam,PENDING,Report a scammer from Facebook,05/08/2022 - 05/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS04MjU1OTUzMzQ5ODUM
DOH,"May 08, 2022",OCA,ACCEPTED,Inquiry,02/01/2022 - 04/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00OTU5MjU4MTk1NTgM
DOH,"May 08, 2022","HIV CASES AMONG OFWs as of February 2022 including age, gender, job classification",PENDING,Migration Research,05/08/2022 - 05/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMzMzMDU0NDk4ODAM
BIR,"May 08, 2022",BIR Form 1902,PENDING,Job Application Requirement,07/26/2018 - 05/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0yNTA3NzUxNDc1NDgM
BIR,"May 08, 2022",Latest ITR,PENDING,Personal Copy,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi04MjU2NDYyNDg1NzUM
GSIS,"May 08, 2022","Retirement voucher, pre need plan application, proof of benefits claimed of been F. Miquiabas",PENDING,For clarification and verification of retirement benefits,07/10/1968 - 07/12/2012,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUdTSVMtMzIzNDY1NzcxODE4DA
SEC,"May 08, 2022",Return of Investment from Leefire,PENDING,To get the money back invested from Leefire and shut down Leefire app,04/29/2022 - 05/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy05Mjk1NDIxOTU2MjMM
LLDA,"May 08, 2022",Memorandum Circular (Guidelines for implementing kautusan) (1) Bunot Lake and (2) Calibato Lake,PENDING,Research,01/01/2017 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFURFTlJMTERBLTk5NTkzMTA4Nzc2Mww
DOH,"May 08, 2022",Lost of Vaccination Card,PENDING,General,04/09/2022 - 05/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05MTg5NzM2NTE2ODQM
GAB,"May 08, 2022",ESPORTS UPDATE 2022,PENDING,architectural thesis,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEdBQi0zMDY4NjI2NzE4MDcM
NAP,"May 08, 2022",ciriaco b. artes,PENDING,certified true copy,08/05/1980 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC04Njg4Mjc4ODg0OTYM
DSWD,"May 08, 2022",ECONOMICAL ABUSE,PENDING,RETRIEVAL,03/13/2022 - 05/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMDM3MzY5MjczMTIzDA
DepEd,"May 08, 2022",Exam for National Career Assessment Examination (NCAE),PENDING,School Requirement,05/08/2022 - 05/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTc1NzEyNjc2NTk5OAw
NTC,"May 08, 2022",Stolen Phone - Have my iPhone blocked through IMEI,PENDING,Have my sister’s stolen phone blocked through IMEI.,05/06/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NzI0MzI5Njg0NTIM
NTC,"May 07, 2022",Threat,PENDING,We received a threat from this number 09105750888.,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05OTQ4NDk2MzQ1MjUM
PCGG,"May 07, 2022",Bong bong marcos’ achievements during his public service in ilocos norte,PENDING,Research,01/01/1998 - 01/01/2009,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDR0ctNDI3OTI4ODAyMjI5DA
SEC,"May 07, 2022",SCAMMED BY ABRA MINING AND INDUSTRIAL CORPORATION,PENDING,Lifting of Abra Mining and Industrial,04/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy02NzYxNjI1MDg3ODYM
DOH,"May 07, 2022",Maternal mortality ratio and maternal mortality rate for 2019 and 2020,ACCEPTED,Research and Development,01/01/2020 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NzgzMzg4NDI1NDEM
SEC,"May 07, 2022",Request for updates regarding Abra mining and industrial corporation,PENDING,Information for investors like me that is hung up on our investment in AR company,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0yNjUwMjE3MjgyOTkM
NBI,"May 07, 2022",malucious text messages,PENDING,asking for legal action that can do,04/17/2022 - 05/02/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0wMTU3MjEyMTg3OTEM
NPC,"May 07, 2022","Harassing of Online Lending Apps TakeCash , CatCash, CashCow",PENDING,To stop harassing me because they are illegal . They giving me threats about my personal infos,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy03MjcxOTM5NTI4MDcM
DENR EMB,"May 07, 2022",Waste Collection BOQ/Costing in the City of Manila or Baseco area,PENDING,Research and capstone design project in the academe,11/01/2021 - 05/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItNTgwMDQ5NzgwMjE1DA
NAP,"May 07, 2022",CERTIFIED TRUE COPY OF DEED OF ABSOLUTE SALE BY ROSARIO NOVAL (SELLER) AND JOSEFINA A. NOVAL (BUYER),PENDING,FOR LEGAL PURPOSES,02/27/1997 - 02/27/1997,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC05ODU5MzU0MjY4MzEM
DOH,"May 07, 2022",Request for VaxCert with Complete Information,ACCEPTED,For Travel Purposes,10/20/2021 - 03/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNjc5NTQ3Mjc1MTgM
CHED,"May 07, 2022",Accreditation of the Graduate Programs of Pacific Intercontinental College,PENDING,For verification,04/01/2022 - 04/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDM4MjI5NzY3NzI2DA
PAGASA,"May 07, 2022","Rainfall Intensity and Rainfall Depth in Talugtug, Nueva Ecija",PENDING,Capstone Research (Thesis),01/01/2010 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS04MzczODEwNzExMjUM
DOH,"May 07, 2022","The total number of vaccine recipients in each barangay in Dasmariñas City, Cavite.",ACCEPTED,Research Data for Thesis Study of 3rd Nursing Student,03/01/2021 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMDQ5NDIxODkyOTkM
DOH,"May 07, 2022","The number of reported cases of diarrhea in children in Dasmariñas City, Cavite",ACCEPTED,Undergraduate thesis,05/07/2015 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NTE3NTY2MzQwNDMM
DepEd,"May 07, 2022",Cirtificate/Diploma,PENDING,Employment,04/18/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTM3NjQ2MjIzNDU0MAw
DepEd,"May 07, 2022",Nation list of passers ALS Accreditation and equivalency,PENDING,Get the diploma certified original copy,12/01/2007 - 02/29/2008,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTY2NTI0MDQ5OTEyNgw
PAO,"May 07, 2022",Illegal Drugs related case file against Butch Robredo (brother of late Sec. Robredo),PENDING,Research,05/07/2016 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBBTy05MTA4ODU3OTg5MDMM
PSA,"May 07, 2022",Annual National Inflation Rates from the 1965 until 2001 (Marcos to Estrada administrations),PENDING,Research (undergraduate thesis),01/01/1965 - 12/31/2001,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xNjk5MTMwNTU3ODUM
NBI,"May 07, 2022",SCAMMER OF ONLINE LENDING,PENDING,To return my money if possible,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00NDAxMTQ4NTI5NzYM
DBM,"May 07, 2022",National Budget (GAA or equivalent) from Marcos administration until Estrada administration,PENDING,Research (undergraduate thesis),01/01/1965 - 12/31/2001,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS0xMzA2NjcxNzQ0MDcM
NBI,"May 07, 2022",Online scam,PENDING,Return money as possible,04/06/2022 - 04/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02ODIxMzczODc2NjMM
DOH,"May 07, 2022",Vaccination Record update,ACCEPTED,Update of Records,12/17/2021 - 05/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02Mjc3NjMyOTAzMzcM
DepEd,"May 07, 2022",Form 137 and High School Diploma,PENDING,further education and work verification,06/01/1995 - 03/31/1999,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTIxNjEwOTk0NjQxMQw
IC,"May 07, 2022","VUL April 26, 2022 Examination Result",PENDING,JOB APPLICATION,04/26/2022 - 04/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTQyNjE2MDA1MDM5MQw
DepEd,"May 07, 2022",form 137,PENDING,one of my requirements in seamans book application.,06/01/1998 - 03/31/1999,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTU1Mjc0MjEwMDg4OAw
DOLE,"May 07, 2022",Minimum wage rates from 2000-2022,PENDING,For Personal Reference,01/01/2000 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtOTQyOTA4MDgzODAxDA
NBI,"May 07, 2022",ONLINE LENDING HARRASMENT,PENDING,FOR FILLING COMPLAINT,04/05/2022 - 04/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00Nzg4ODA0NTc0NzEM
NBI,"May 07, 2022",Scammer/Fake Account,PENDING,Report Scammer's Account,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yNTI5NzA5ODc4MTAM
NPC,"May 07, 2022","harassment of online lending, death threats, social media shaming and invading my private informatio",PENDING,to erase my personal information and for safety of my family and to investigate Online lending apps.,12/07/2021 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy00MjU5NTk4NzA2MTYM
DOH,"May 07, 2022",VaxCertPH,ACCEPTED,Request for Update of Information,04/15/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NDg4NTgyMjYzNjIM
NTC,"May 07, 2022",Globe Fibr Connection Unstable,PENDING,Work From Home Solution,05/01/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NTU2NjAzMDg2MjIM
NWPC,"May 07, 2022",Decision/rationale to discontinue computation of family living wage,ACCEPTED,Research in support of wage hike demands,06/01/2018 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5XUEMtNjMzMzc2OTA5MjQyDA
NBI,"May 07, 2022",Poor treatment of online lending app with threat and harrasment.,PENDING,To be protected from threat and harrassment from the agents,05/01/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00MTM4NDg4MjgwMjQM
DOH,"May 07, 2022",The number of HIV Cases in Palawan per year,ACCEPTED,Research Project,01/01/2017 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MDQ0MjY2OTY5NjkM
NBI,"May 07, 2022",Report a Scammer,PENDING,Help me get my money back,04/01/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01OTQ1MDM0NzkwMzIM
DPWH,"May 07, 2022",Drainage Data of España Boulevard,PENDING,Undergraduate Research,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMTYyODUxNzYwNzI4DA
BIR,"May 07, 2022",Income Tax Return,PENDING,Loan Application,01/01/2022 - 05/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0wNzEwNzQ5ODgxNjYM
DICT,"May 07, 2022",Stolen Phone,PENDING,To Locate my Mom's Stolen Phone,05/05/2022 - 05/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJQ1QtMjAxMjU4ODUwOTgzDA
PSA,"May 07, 2022",National ID,PENDING,Change delivery address,11/02/2021 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00Njg0NzYzMzI3MjIM
NAMRIA,"May 07, 2022","Digital Elevation Model (DEM) of Sampaloc, Manila",PENDING,Undergraduate Research,01/01/2021 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNzUxODMzODE2MjkyDA
NPC,"May 07, 2022",The investigation and eventual closure of Well Cash,PENDING,The investigation of collection practices of Well Cash and its frontline agents.,04/30/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy00NDE1MjI3OTg0NzcM
DOH,"May 07, 2022",My first dose vaccine not reflecting in my vaxcert,ACCEPTED,Travel,01/01/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNTkyOTEzMzk4ODUM
NPC,"May 07, 2022",Moca Moca app lending,PENDING,For keep on contacting and harassing my contact list in moca moca app lending,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0yMjg1NzU5NjQyMTMM
NPC,"May 07, 2022",Harassment from PesoCash,PENDING,Invading my privacy,04/04/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0xOTQzNjIyODg2ODMM
DA,"May 07, 2022",Performance of Agriculture in the Province of Cavite,PENDING,Research and Development,01/01/2019 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTEzOTU1NzM0NDE2NQw
DA,"May 07, 2022",E-Kadiwa ni Ani at Kita Program of the Department of Agriculture,PENDING,Research and Development,01/01/2019 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTcyODAyMzUzNDk5Mgw
NPC,"May 07, 2022",Invade all my contacts,PENDING,Npc,04/30/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy00NTk2Njc5NDU1NjcM
AFP,"May 07, 2022",Request for ROTC SERIAL NUMBER,PENDING,ROTC SERIAL NUMBER,03/20/2015 - 03/20/2015,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFGUC02ODg1NzczNDczNTAM
PSA,"May 07, 2022","The number of residents in Tondo I, Manila City",PENDING,Research and Development,05/01/2021 - 05/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04Mjg2MzY5NjY3OTkM
DOH,"May 07, 2022",List of quarantine guidelines for all provinces in the Philippines,ACCEPTED,Data Visualization and Research,03/01/2020 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03OTUxNzY5OTYwMzMM
DENR,"May 07, 2022",List of native and non-native tree species in the Philippines,PENDING,Post-Grad Thesis in Landscape Architecture,01/01/2012 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMzI1MTI0ODA0MDI2DA
DepEd,"May 07, 2022",NCAE result,PENDING,Requirement to apply for scholarship,06/04/2018 - 03/31/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTg4NTU1MDA5NjcwMgw
NTC,"May 07, 2022",Stolen Phone,PENDING,Important details and transactions records on device,05/01/2022 - 05/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NjMyNzIzODk4MTgM
OWWA,"May 07, 2022",Dole akap finacial assistance,PENDING,Verify,01/05/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9XV0EtODE5NzQyNzc3MTU2DA
DOH,"May 07, 2022",VAXCERT,ACCEPTED,VACCINE CERTIFICATE - MANDATORY FOR TAIWAN WORKERS,08/20/2021 - 09/22/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04ODg3Mzc0NDc3OTgM
CHED,"May 07, 2022",Transcipt of Records and Honorable Dismissal,PENDING,Masteral studies requirement,11/06/2000 - 04/06/2001,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMjUwMjI4NDMwNjE4DA
EARIST,"May 07, 2022",Covid19 vaccine,PENDING,International flight,06/21/2021 - 07/21/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0VBUklTVC0wMzc1Mjk5NjgyNTIM
BIR,"May 07, 2022",RDO Verification,PENDING,For employment,05/01/2021 - 05/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi04ODgyMTMyMzg1MjMM
NAPOLCOM,"May 07, 2022",Advice on how to deal closure with online lending app,PENDING,Ask advice to deal with online lending app,04/01/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFU5BUE9MQ09NLTI3Nzc5MzgzODE0OQw
DepEd,"May 07, 2022",Diploma/Certification,PENDING,Job Application,05/07/2009 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI0ODkwNTExMzA5OAw
DOH,"May 07, 2022",Booster certificate,ACCEPTED,employment,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NjMzODQzMjA4OTMM
SSS,"May 07, 2022",SSS,PENDING,No records for my SS number,04/01/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0zMzg4ODM0NjEzNDMM
NCIP,"May 07, 2022",Height waiver,PENDING,Requirements for Philippines Coastguard,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtMDkwNjA2MzczNDE5DA
PNP,"May 07, 2022",COMPARATIVE ANALYSIS OF INDEX CRIME RATE AND NON-INDEX CRIME RATE IN VALENZUELA CITY DURING PANDEMIC,ACCEPTED,CRIMINOLOGICAL RESEARCH/THESIS,01/01/2018 - 12/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0yMjAyMTQzMTgzNDQM
PPPC,"May 07, 2022","MOA BETWEEN PPP CENTER MR.FERDINAND A. PECSON, AND LGU OF ORMOC CITY, MAYOR RICHARD GOMEZ",PENDING,TO FULLY UNDERSTAND THE AGREEMENT BETWEEN THE CITY OF ORMOC AND PPP CENTER,09/04/2019 - 09/04/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBQUEMtNzM1MzQyOTM1NDY1DA
DOH,"May 07, 2022",VaxCert; Incorrect last name,ACCEPTED,Traveling by June correct information must be inputted to enter foreign country.,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wMDI2Mzc1Mzc0MjQM
PTRI,"May 07, 2022",Proposed Regional Philippine Textile and Research Institute,PENDING,Architectural Research - Thesis Proposal,05/07/2021 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBUUkktMDgxNzA5ODI3MjMyDA
CHED,"May 07, 2022",Current number of medical students from Bataan which are enrolled outside of Bataan.,PENDING,Architectural Thesis,05/07/2017 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMjY3NzMyMDAyNTkxDA
MIAA,"May 07, 2022",Number of Daily Passengers in NAIA Terminal 3,PENDING,Undergraduate Thesis,01/01/2019 - 12/31/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1JQUEtNzk2ODYyNDQyMzY5DA
DOLE,"May 07, 2022",Population of Delivery Riders in the Philippines,PENDING,JD Thesis,01/01/2018 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNDg5NjU5OTIzNzgwDA
DOH,"May 07, 2022",VACCERT,ACCEPTED,VAXCERT URGENT RREQUIREMENTS,05/07/2022 - 05/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMTM5NTAxMjQ2MDAM
CDA,"May 07, 2022",Total assets of credit cooperatives in Davao City,PENDING,MBA Research,12/31/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENEQS04NDkxNTY0MTk0MDkM
DOF,"May 06, 2022",Industry average ratios for the insurance company industry in Philippines,PENDING,Research and development,01/01/2018 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRi01MjEyOTU5OTQ2MzYM
IC,"May 07, 2022","VUL April 26, 2022 Examination Result",PENDING,JOB APPLICATION,04/26/2022 - 04/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTQyNjE2MDA1MDM5MQw
DepEd,"May 07, 2022",form 137,PENDING,one of my requirements in seamans book application.,06/01/1998 - 03/31/1999,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTU1Mjc0MjEwMDg4OAw
