agency,date,title,status,purpose,period_covered,link
PSA,"June 26, 2022","Maharlika Village, Taguig City Demographics",PENDING,Academic Research,01/01/2015 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03NzUzMjc3MTQ4NTkM
BAI,"June 26, 2022","The number of livestock owners in Agoncillo, Batangas",PENDING,Thesis Research,06/26/2022 - 06/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJBSS0yMzMyMTcwMTg1NTQM
CHED,"June 26, 2022",Diploma and Transcript of Records,PENDING,Immigration to Canada,06/01/1997 - 06/01/1999,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtODczODQyNTIyMDI5DA
PSA,"June 25, 2022",Total number of employees in Concentrix Taguig Site,PENDING,Research Study,04/01/2020 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05NDg2OTY2NzkxMDcM
DOH,"June 25, 2022",Vaccination Card,PENDING,Travel,01/03/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNTc2MzI4ODA0MzAM
DepEd,"June 25, 2022",Als Certificate,PENDING,Application for college,06/25/2015 - 06/25/2015,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTUwMDY1NjkzNjc3Mgw
DOH,"June 25, 2022","The number of reported case of Diabetes, Thyroid Disorders in the Philippines.",PENDING,market research,01/01/2019 - 12/31/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04ODI0NjIyNjUwNzkM
DOH,"June 25, 2022",VAXCERT NO RECORD FOUND,PENDING,for visa application reference.,08/23/2021 - 01/04/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zODY5MjIxMzg2ODMM
SEC,"June 25, 2022",Registration,PENDING,Verification,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy05NDQ5NTgwMDQxOTIM
SEC,"June 25, 2022",CN201204926,PENDING,Legalities,12/30/2012 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0wMzIyNzM4NzU0NDYM
NBI,"June 25, 2022",Lending app Harassment,PENDING,To Stop Online lenders Harassment. To know their legalities and to stop none reasonable,06/16/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zNTEwMDkyNzI4NTQM
SEC,"June 25, 2022",Verification of registration of Company Lupang Hinirang Holdings Corporation,PENDING,Potential onerous transaction with The Company,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy04OTI0NjE1MjUyNDMM
NBI,"June 25, 2022",Moca Moca Lending,PENDING,To investagate about sa moca moca lending app,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02NjcwNjc1NTcwMjEM
DOJ,"June 25, 2022",notarized by Attorney Bartolo,PENDING,research,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi03MzE1ODAzMDI0OTkM
DOJ,"June 25, 2022",notarized document of Leslie P. Dela Torre,PENDING,for research,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi03NjQyNjM0ODA1NDgM
IC,"June 25, 2022",June 15 2022 Traditional and VUL Exam Result,PENDING,Personal,06/15/2022 - 06/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTY2NDY0NTMzNTI4OAw
PCSO,"June 25, 2022",Financial Assistance,ACCEPTED,For the brother of my friend who is in hospital because of kidney failure,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tMDQ5NTY0NTMxNDgyDA
DOH,"June 25, 2022",Update of registration of my vaccination at vaxcertph,PENDING,Work Abroad requirement,09/22/2021 - 10/21/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MTMwMzQ1NjgyMjIM
BIR,"June 25, 2022",BIR Certificate of Non Filing,DENIED,School Scholarship Application,01/01/2016 - 06/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0zMjUyNTM5NjYyNzgM
GSIS,"June 25, 2022",Service Record - GSIS,PENDING,Pertinent Document for reference,03/01/2006 - 03/30/2007,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUdTSVMtNDM3NDYyNDQ4NjYyDA
MMDA,"June 25, 2022",Volume of Car in osmena highway,PENDING,research and development,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtOTUxMTE0MDMzODU5DA
NPC,"June 25, 2022",STOP threats and harassment By Online Lenders,PENDING,Complaint,04/01/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy00NDExMjc4NjA2NzAM
NHA,"June 25, 2022",Libreng pabahay,PENDING,National housing authority,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS03MTI3MjYwMjI0MTYM
DOH,"June 25, 2022","The number of Covid cases in Bulakan, Bulacan",ACCEPTED,Research and Awareness,06/01/2022 - 06/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NjgyOTQzMzMwMTcM
OWWA,"June 25, 2022",OWWA Contribution,PENDING,For Scholarship application of my Daughter,05/31/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9XV0EtMTg4MzAxMDMxOTAxDA
BIR,"June 25, 2022",Income tax return,PENDING,Income tax return,05/20/2022 - 06/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi01NzQ5NzI1Nzg5MDMM
BIR,"June 25, 2022",TIN No.,DENIED,I forget my Tin No.,05/01/2022 - 06/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi02MjY5NjEwNDcwNzkM
BIR,"June 25, 2022",Income Tax Return,AWAITING CLARIFICATION,For my Daughters Scholarship,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi01ODgzODc1OTk5MDUM
ECC,"June 25, 2022",Benefits,PENDING,Claim still not deposited,05/31/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy04ODU0NjQzMzczNDMM
UsaP,"June 25, 2022",Comprehensive Land Use Plan of Pasig City (CLUP),PENDING,Academic Research,06/30/2019 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtNDI1MTkzMjEzMTMwDA
DepEd,"June 25, 2022",Total number of students per year level in Manila,PENDING,Thesis,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQ3OTY2MjU1ODg1Ngw
BIR,"June 25, 2022",ITR,AWAITING CLARIFICATION,For Work Employment Requirements,09/27/2021 - 01/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi02ODQ0MjQ2MTMzNjAM
DOH,"June 25, 2022",HEALTHCARE UTILIZATION WITH REGARD TO COVID-19 CASES,ACCEPTED,RESEARCH,06/19/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMTY2NDkwMTkyOTAM
PSA,"June 25, 2022",POPULATTION OF THE PHILIPPINES,PENDING,RESEARCH,03/01/2021 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00MTc3MTE4NTg0NzcM
CHED,"June 25, 2022",Total number of students per year level in Manila,PENDING,Thesis,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNzE5MzEzMzI1MDk2DA
DTI,"June 25, 2022",Food and Beverage Industry Average Ratio 2021,PENDING,Undergraduate Thesis,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS05MDM4ODU0NjMyMjYM
BIR,"June 25, 2022",BIR 2316,AWAITING CLARIFICATION,Bank loan,10/01/2020 - 03/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi04MTkwMDE5ODk4MjAM
DOH,"June 25, 2022",VAXCERT UPDATED BUT STILL NO RECORD,PENDING,"FOR TRAVEL PURPOSES/ OFW/ DEPARTURE: TOMORROW, JUNE 26, 2022",06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xODMzMTExNDkzMDYM
DPWH,"June 25, 2022",Traffic Growth Rate,PENDING,Research and Development,01/01/2021 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNzY2NjA1MjE3NDE2DA
PRC,"June 25, 2022",The number of Accountants in Metro Manila including Non-CPAs,PENDING,Accounting Research,05/25/2020 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy03OTQyOTI2OTA4MTQM
DAR,"June 25, 2022",JAO with LRA,PENDING,To align our workflow in accordance with this AO,05/01/2022 - 05/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERBUi0wMzQwOTM4NTM5NTIM
DOH,"June 25, 2022",Wrong Birthday in Vaccine Record,PENDING,to correct the record of DOH,01/13/2022 - 01/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wMDYwMzA3NDI5ODIM
CDA,"June 25, 2022",The number of cooperatives in Davao City,PENDING,Academic Research,01/01/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENEQS05MjE5ODEwNTkyMTEM
BIR,"June 25, 2022","Real Property Tax Payment Online - Lapu-Lapu City, Cebu",PENDING,Development,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi03Mzc1Mjc5OTU2MTQM
DBM,"June 25, 2022",NOSCA,ACCEPTED,NOSCA Follow up,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS04NTg5NDQ4NjA2ODUM
BLGF,"June 25, 2022",Philippine Valuation Standard 2nd Edition,PENDING,Gaining in-depth knowledge on the Philippine Valuation Standards,12/17/2018 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJMR0YtNjIxMjA5NzE4NTE4DA
CHED,"June 25, 2022",REQUEST FOR TOR AND DIPLOMA ACLC TAGUIG,PENDING,For Employment Requirements needed ASAP,12/31/2021 - 06/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNDEwMzcxMDc0NDEwDA
PPPC,"June 25, 2022","Public-Private Partnership Code of Balamban, Cebu",PENDING,Research,01/01/2014 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBQUEMtMjQ5MDAzNzAwNTA5DA
PPPC,"June 25, 2022","Public-Private Partnership Code of Toledo City, Cebu",PENDING,Research,01/01/2014 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBQUEMtMzQ4OTczODE5Mjk5DA
PPPC,"June 25, 2022",Public-Private Partnership Code of Bacolod,PENDING,Research,01/01/2018 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBQUEMtMTU4ODgxNjg1MTY2DA
PPPC,"June 25, 2022",Public-Private Partnership Code of Negros Occidental,PENDING,Research,01/01/2018 - 12/31/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBQUEMtMTc2MjEwMTc0MDkxDA
DOH,"June 25, 2022",Vaccination card,PENDING,Replacement for damaged vaccination card,02/17/2022 - 03/10/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04OTc0NTc0NDA2MjUM
NBI,"June 25, 2022",Identity Theft Online Scamming,PENDING,To find my Identity theft using my I.D. to scam in the Carousell app for online scamming.,06/24/2022 - 06/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zNTYyNzI3OTE4MTIM
SSS,"June 25, 2022",Request for Statement of Account,PENDING,To be able to deduct my loan by my current employer,04/06/2016 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy03NjA2ODM2NTI3ODgM
DPWH,"June 25, 2022",Complete Set of Plans for the Proposed Construction of DTI 3-Storey Building,PENDING,Reference for the design analysis in fulfillment of final project in Theory of Structures.,08/15/2019 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtOTk0Mjk0Mjk1NzI5DA
DepEd,"June 25, 2022",Diploma,PENDING,For Application,06/10/2010 - 04/27/2011,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQwMTk0NjY3MzYwNQw
PSA,"June 25, 2022",Philippine National ID,PENDING,Change of Philippined ID Delivery Address,04/01/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0zOTA1OTg0MTA2MjEM
CTU,"June 25, 2022",Transcript Of Record,PENDING,For LET,02/05/2022 - 06/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENUVS03Mzc4Njk3NTI2ODYM
NBI,"June 25, 2022","Harassment, Cybercrim libel",PENDING,Investigate these numbers,06/01/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00ODE4NzUwMjI1OTIM
BFP,"June 25, 2022",HCFC Fire Extinguisher,PENDING,Research and Development,06/25/2011 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJGUC05NTIxODU0ODQ4NzMM
NTC,"June 25, 2022",Block or Track Stolen Devices,PENDING,"To Block or Track my samsung galaxy A7 and Acer Aspire 5 which was stolen on June 21,2022",06/21/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03MjY5OTk3OTMwOTMM
DepEd,"June 25, 2022",National Career Assessment Examination,PENDING,NCAE result,08/30/2017 - 08/31/2017,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTMyNTA2NTUzMzczMgw
DOH,"June 25, 2022",Vax Cert Request,PENDING,Travel,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wODQ2MDQxNDgzMTkM
DOH,"June 25, 2022",Vax Cert - Urgent Need for Work (OFW),PENDING,For work flight,06/20/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NzU1ODc5OTE3MTkM
DTI,"June 25, 2022",Illegal online loan harrasment on txting emails and calls,PENDING,For filling to complain illegal online loan s,06/06/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS01MzAwMTg1MDI2NDQM
DOH,"June 25, 2022",Vax Cert,PENDING,Update for missing first dose in vax cert for me and my wife,06/25/2021 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04Mjk1NTUzODQwNjEM
DOST-STII,"June 25, 2022",Request for Laptop Assistance for Indigent Student,PENDING,For academic purposes of my college degree,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVNUSUktMTc5MjY2MDM1MjgxDA
BIR,"June 25, 2022",Income Tax Return,PENDING,Compliance with documentary requirements for JBC application.,01/01/2018 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0xNDE0MDAwOTM3OTkM
NHA,"June 25, 2022",Inquiry on how to Avail Housing Loan for Solo Parent,PENDING,Inquiry on how to Avail Housing Loan for Solo Parent,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS00NDc0ODg4OTU2NDcM
PSA,"June 25, 2022",GEOGRAPHICALLY ISOLATED AND DISADVANTAGED AREAS,PENDING,REFERENCE FOR ALLOCATION OF CHED SCHOLARSHIP FOR MEDICINE,06/24/2022 - 06/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00NzM4MTEwNzcxMDQM
DOLE,"June 25, 2022",Requesting for seafarer with covid postive,PENDING,To support my pregnant wife ang school of my daughter and their daily expenses,06/16/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtODYxNTEzNzE2ODIzDA
NPC,"June 25, 2022",STOP threats and harassment By Online Lenders,PENDING,Complaint,04/01/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy00NDExMjc4NjA2NzAM
NHA,"June 25, 2022",Libreng pabahay,PENDING,National housing authority,06/25/2022 - 06/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS03MTI3MjYwMjI0MTYM
DOH,"June 25, 2022","The number of Covid cases in Bulakan, Bulacan",ACCEPTED,Research and Awareness,06/01/2022 - 06/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NjgyOTQzMzMwMTcM
