agency,date,title,status,purpose,period_covered,link
LRTA,"October 01, 2022",Passenger Ridership of Each LRT-2 Station For September 2022,PENDING,Updating Map Project and Data Visualization,09/01/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUxSVEEtMjEyMzQ2MDAxMzkxDA
CAAP,"October 01, 2022",number of airline cabin crew active and archived licenses,PENDING,This is for a strategic management paper requirement for MBA in Ateneo,01/01/2019 - 10/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtMTA3ODcwNzc2MzM3DA
CAAP,"October 01, 2022","Number of airline cabin crew of PAL, PALex, Cebu Pacific, CebGo, and Philippine AirAsia Inc.",PENDING,This is for the strategic management paper requirement for MBA in Ateneo,01/01/2019 - 10/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtMjI0NDA4NTY0MjU3DA
PSA,"October 01, 2022",demographic data if Bataan year 2005,PENDING,Research,09/24/2022 - 09/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xNzcxOTQ4MTM5MTUM
DepEd,"October 01, 2022",High school diploma,PENDING,for job application,09/30/2022 - 10/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTYyNjY4MjEyNzQyNQw
DILG,"October 01, 2022",Ordinances Punishing Prostitution,PENDING,Research,01/01/1932 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctMDgyMTgxNzU4NDA2DA
PCW,"October 01, 2022",Ordinances Punishing Prostitution,PENDING,Research,01/01/1932 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBDVy03MTkxNjE0MTkwNjcM
PCW,"October 01, 2022",Number of Reported Cases of Prostitution,PENDING,Research,01/01/1932 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBDVy03MzI4MzYxODAwNjMM
NBI,"October 01, 2022",Number of Reported Cases of Prostitution,PENDING,Research,01/01/1932 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00NDU3Nzc4MjYwOTgM
NAP,"October 01, 2022",Number of Reported Cases of Prostitution,PENDING,Research,01/01/1932 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC0zNzc0NTI2ODQ4NzIM
DOJ,"October 01, 2022",umber of Reported Cases of Prostitution,PENDING,Research,01/01/1932 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi0zNjgxNzA5MzE5OTAM
PNP,"October 01, 2022",Number of Reported Cases of Prostitution,ACCEPTED,Research,01/01/1932 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0zOTE3NzkxODI1NjIM
PSA,"October 01, 2022",Number of Reported Cases of Prostitution in the Philippines,PENDING,Research Purposes,01/01/1932 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05ODc3NjYzOTg0NjAM
NCCA,"September 30, 2022",Inventory of abandoned buildings,PENDING,Thesis,09/30/1900 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DQ0EtMTYyNDYxMzkxMDQ1DA
DTI,"September 30, 2022",Clothing Manufacturers in Philippines,PENDING,Thesis,09/30/2019 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS04OTA5MDUzNjc5MzAM
NBI,"September 30, 2022",NBI CLEARANCE,PENDING,To refund my payment through gcash,09/20/2022 - 09/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02NDQ0ODA0OTkyMDcM
NBI,"September 30, 2022",Nbi clearance,PENDING,Refund my payment through gcash,09/20/2022 - 09/20/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zOTQ5MDY5MTcyOTYM
DepEd,"September 30, 2022",Gender Responsive Basic Education,PENDING,Thesis Study,01/01/2015 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTA0MzY4NTEzOTY1OQw
DepEd,"September 30, 2022",Schoolless Barangays in Region I,PENDING,Thesis Study,09/30/2018 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI0NDI3MDY3MzUwNgw
BIR,"September 30, 2022",RAMO 1-2022 and RAMO 1-2020,PENDING,For Tax Compliance,01/01/2020 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0xNzE0NTI4NzcwNDUM
BJMP,"September 30, 2022",Interview and Survey,PENDING,Academic Research,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtMzk2ODg4NDk0MTYwDA
BUCOR,"September 30, 2022",Interview and Survey,PENDING,Academic Research,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTQ3MzI2NTE4NzA5Mgw
PSA,"September 30, 2022",The Number of Professional Accountants in Metro Manila including Non-CPAs.,PENDING,Academic Research,01/01/2017 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNjE4NDkwODYwODAM
DOH,"September 30, 2022",AO 2022-007,PENDING,application for a license to operate a Clinical Laboratory,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NzEyNTEwMDQ5MzMM
NNC,"September 30, 2022","Malnutrition in Balanga City, Bataan",PENDING,Thesis,01/01/2010 - 09/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5OQy0yMDk2NDAzMDQyODcM
BUCOR,"September 30, 2022",Data Information and Operation Manual of Old and New Bilibid Prisons,PENDING,Academic/ Educational Research,09/19/2022 - 09/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTczMDIzMDY5NjkyMAw
PSA,"September 30, 2022","Malnutrition in Balanga City, Bataan",PENDING,Research / Thesis,01/01/2010 - 09/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04Njg0Mjg4MjE2NDIM
DOH,"September 30, 2022",Lost Vaccine Card,PENDING,General Use,10/25/2021 - 11/15/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01MDY5NjM0MzY2MjMM
CAAP,"September 30, 2022",LOT TECHNICAL DESCRIPTION OF OLD LEGAZPI DOMESTIC AIRPORT,PENDING,Architectural Thesis-Research,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtODM2OTI1NDMyMTM1DA
GPPB,"September 30, 2022",Guidance,PENDING,Proper Policy Guidance,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUdQUEItMDA3OTQwMjY3MDE0DA
DOH,"September 30, 2022",May 1st dose and 2nd dose of covid 19 is not found,PENDING,To found may record,10/11/2021 - 11/02/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MDM2NTEzMDkxMDQM
DOH,"September 30, 2022",Update for Information on my Vaccination certificate,PENDING,Chnage and update of information on my vaccination certificate (Vaxcert) - For Travel purposes,03/17/2021 - 12/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zODUzNDUzMzg4MjQM
DFA,"September 30, 2022",Memorandum of Agreements between Philippines and Russia,PENDING,Research,01/01/2017 - 06/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERGQS0wMjExNDA1NzA5MjEM
DOE,"September 30, 2022",Electricity supply in Isla Verde,PENDING,university research topic,01/01/2021 - 06/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS04OTQ0MTAwNzU1MzcM
BFAR,"September 30, 2022",Tawilis Closed Season,PENDING,For academic requirements,01/01/2019 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJGQVItMjA5Nzg2MDg3NjA0DA
DOH,"September 30, 2022",Statistics of Acute and Chronic Respiratory Alkalosis,PENDING,Research,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NjY4MTUyMTc4MzYM
DENR,"September 30, 2022",Tawilis Closed Season Data,PENDING,For academic requirements,01/01/2019 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNjYxMzUyMzI0NzUyDA
LMB,"September 30, 2022",TCT,PENDING,Thesis,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItODA5NDEzMDI2ODc4DA
PSA,"September 30, 2022","Total Combined Numbers of Population of Male and Female Between Aged 16-19 in Silang, Cavite",PENDING,Research,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNjE5MzI0MTkzOTEM
NHA,"September 30, 2022",Tarlac City Housing Backlogs 2015-2020,PENDING,Undergraduate Architectural Research,01/01/2015 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS01MTY2Njg3NDgwODMM
PSA,"September 30, 2022",Tarlac City Housing backlogs 2015-2020,PENDING,Undergraduate Architectural Research,01/01/2015 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wMDc2NDU5Mjk0MDAM
SEC,"September 30, 2022",Masa Mart Articles of Incorporation,ACCEPTED,Court proceedings for hold departure order,06/01/2018 - 06/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0zMjY1NTE2MDQzMDQM
DPWH,"September 30, 2022","As-built Plans of UPM, College of Arts and Science Bldg. (Rizal Hall)",PENDING,Undergraduate Thesis - Structural Analysis,01/30/1910 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMjIyNDUzMDQ0NDkyDA
DepEd,"September 30, 2022",High School Transcript Of records,PENDING,Vocational course enrollment and job application,06/01/2006 - 03/30/2007,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTE4MzE3NjM5OTU3Mgw
PAGASA,"September 30, 2022",Rain Amount / Intensity Calendar in Region III,PENDING,Extracting information from the given data.,09/30/2017 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0zNjk0NTAyMDY1MTIM
IC,"September 30, 2022",IC exam Passer Certificate (Date of exam September 07 2021),PENDING,For employment application Purposes,09/07/2021 - 09/07/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTU4OTY2NTU0MDgzMQw
PDEA,"September 30, 2022",Drug cases in CALABARZON,PENDING,undergraduate thesis,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBERUEtMTg1NTE4NTM5MjA3DA
SEC,"September 30, 2022",Pautang Peso and pautang online loan app high deductions and interest,ACCEPTED,To know wether the activity of a SEC registered company is legal,07/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy04NzY1OTQ4NjQ4ODQM
DDB,"September 30, 2022",National Household Surveys,PENDING,Media research,01/01/2004 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEREQi0xMzI0MzY4MTMwNjUM
ECC,"September 30, 2022",COVID-19 cases cash assistance,PENDING,Update,08/26/2021 - 09/17/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy02NDQwODkyMDU3OTUM
PSA,"September 30, 2022",Fisheries Situation Report in Laguna de Bay,PENDING,Research purposes for our Academic Requirement in School,01/01/2019 - 08/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05NzA4MzE4MTIzMTIM
LLDA,"September 30, 2022",Fisheries Situation Report in Laguna de Bay,PENDING,Research Purposes for an Academic Requirement in our School,01/01/2022 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFURFTlJMTERBLTkxNDQ2NjY2MDQzOAw
DA,"September 30, 2022",Jackfruit farms in CALABARZON,PENDING,Research and development,01/01/2020 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTM2ODQ2OTU2Njk0Nww
NBI,"September 30, 2022",Refund my Payment in Gcash,PENDING,Refund,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01MDAxNDIyNjYwOTEM
OCD,"September 30, 2022",Reports of Damage of Tropical Cyclones on every provinces,PENDING,For reasearch,01/01/1960 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9DRC0wMTU3ODIwOTYxNDUM
DENR,"September 30, 2022","List of 2022 Accredited Garbage Collector / Hauler in Carmona, Cavite",PENDING,Selection of better / new garbage collector / hauler for our company,01/01/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNjAxMDIzMTE5MzQ2DA
BIR,"September 30, 2022",BIR 2316 for 2017 and TIN verification slip,PENDING,TIN information,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi00ODA0MTcxODgyMzgM
CNU,"September 30, 2022",TOR and Diploma,PENDING,Obtain school papers,03/28/2007 - 03/31/2011,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENOVS04NTEyNjQwMDU5ODAM
DOH,"September 30, 2022",Change surname on vaccination card,PENDING,Change surname on my vaccination card,11/05/2021 - 12/03/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05ODI4MjU3MjQ0OTEM
PSA,"September 30, 2022",Historic FIES data (1980-2021),PENDING,Research and analysus,09/30/1980 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02MTM0Mzc0NDc2OTgM
BJMP,"September 30, 2022",Crimes charge in all BJMP manned jails in CALABARZON,PENDING,undegraduate thesis,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtNjM3NTIwMzg4NzM0DA
DPWH,"September 30, 2022",Bill of Quantities,PENDING,Research,09/30/2000 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNjY5MDg0MjMwNjM1DA
DOH,"September 30, 2022",Vaxcert missing dose,PENDING,travel purposes,10/07/2021 - 11/04/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNDA0MzYwNDI0MDMM
DOLE,"September 30, 2022",CERTIFIED TRUE COPY OF ENDORSEMENT TO THE OFFICE OF DOLE SECRETARY THRU BWC REGARDING ROYO/PCPPI,SUCCESSFUL,FOR WHATEVER LEGAL PURPOSE IT MAY SERVED BEST,11/20/2017 - 12/15/2017,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMTEyMTAzMTg4MzM1DA
CIC,"September 30, 2022",Credit Score Check,PENDING,Loan application,01/01/2007 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENJQy03OTA1NjAwODYyNzIM
DENR EMB,"September 30, 2022","Flowrate of various rivers/creeks in Camalig and Guinobatan, Albay",PROCESSING,Capstone Design Project,09/30/2010 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItNTUwMzY1MzAyNjU5DA
BI,"September 30, 2022",Proof of Life Certificate Form (Australia),PENDING,To Restore the Pension of my Aunt,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0JJLTU0NTA5NTkyOTMzNgw
DENR EMB,"September 30, 2022",Philippine Current Waste Generation,PENDING,Research,06/06/2021 - 06/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItNDU3OTcwNDUyNTQzDA
BJMP,"September 30, 2022",congestion rate of the jails in CALABARZON,PENDING,undergraduate thesis,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtODM1Mzc3NjEyOTMxDA
PSA,"September 30, 2022",Labor Force Survey,PARTIALLY SUCCESSFUL,Thesis Study,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wMTAyMDU1OTI3MzgM
DepEd,"September 30, 2022",Form 137,PENDING,School Requirement,09/01/2021 - 05/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI3MDg4MDkyOTY4NQw
PNP,"September 30, 2022",REGION IV-A BATANGAS CRIME POPULATION GROWTH,ACCEPTED,Research and Development,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0wOTEzNDExNTYyMjMM
LTFRB,"September 30, 2022",Number of Public Transportation registered (per type) from 2000- 2022,PENDING,Thesis Purposes,01/01/2000 - 12/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTA5MDkwMTM2MTI3Nww
DSWD,"September 30, 2022",Population of neglected and abandoned senior citizen by Sex and Age in NCR,ACCEPTED,Undergraduate Research/Thesis,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtODA2MDUyMjAwMDg1DA
BIR,"September 30, 2022",Tin Verification Slip,DENIED,Employment,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi03NDMzMTc2OTg2NTYM
LMB,"September 30, 2022",Total Land Area Titled,ACCEPTED,For educational / lecture purposes,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItNDQwMDYyMjQ3NzU0DA
DOH,"September 30, 2022",Statistics of Individual with Autism Spectrum Disorder,PENDING,Architectural Thesis and Research,01/01/2015 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NDMzNjU3MzYzOTYM
DENR,"September 30, 2022","Flowrate of various rivers/creeks in Camalig and Guinobatan, Albay",REFERRED,Capstone Design Project,09/30/2010 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNDM3NjY2ODkwNTE0DA
DILG,"September 30, 2022",The number of cases filed in katarungang pambarangay,PENDING,Research and Development,01/01/2020 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctOTcxODYzNDI3NTM3DA
NBI,"September 30, 2022",BACKGROUND CHECK FOR WARRANT,PENDING,BACKGROUND CHECKING,01/30/2016 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zMjYwODQ5NjUwOTUM
LTO,"September 30, 2022",Automotive vehicle registrations per city per year (2016-2021),ACCEPTED,Research,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0xODA0Njg4MjM0NDMM
NHA,"September 30, 2022","AFP-PNP HOUSING IN BOCAUE, BULACAN",ACCEPTED,Research for Housing (Architecture undergrad subject),09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS03MTk5MDY0MDU5ODAM
PSA,"September 30, 2022",Data on Manufacture of Textiles Sector,PARTIALLY SUCCESSFUL,Enterprise Planning and Development,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0zNTU0OTQ4MDg2MDcM
DTI,"September 30, 2022",Data on Manufacture of Textiles Sector,PENDING,Enterprise Planning and Dev't,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS04Njk0NjQ0Mzg0MDIM
BUCOR,"September 30, 2022",CIW-Mandaluyong data,PENDING,Architectural thesis,09/30/2010 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTQ3OTQ2MDQ0NzY5MQw
DOT,"September 30, 2022",TOURIST RATE IN CALACA CITY,PENDING,Thesis,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC05OTU1NTc1ODIzNTcM
TIEZA,"September 30, 2022",Siargao Island Tourism Masterplan,PENDING,Research in regard to investing and developing business in Siargao,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElRJRVpBLTc1NDg5MTU5NzMyMgw
LMB,"September 30, 2022","Latest CLUP, CDP and Zoning Ordinance of San Fernando, La Union",ACCEPTED,Architecture Undergraduate Research,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItMzkwNjM4MzU1OTMyDA
LMB,"September 30, 2022","CLUP, Zoning Classifications, and Zoning Map in Catarman, Samar",ACCEPTED,Architectural Thesis / Academic Research,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItMjU3NTQ0MjQ3MDAxDA
NCMF,"September 30, 2022",The number of Muslim populations in every City and Province in the Philippines,PENDING,In aid of legislative lobby and assistance to Muslim organizations accrediting for local special bod,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DTUYtOTg2NjQxOTcyMjgwDA
NTC,"September 30, 2022",Lost Phone,DENIED,Request to block a lost phone,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05MjM5NTA3MDMwOTYM
TESDA,"September 30, 2022",National Certificate,PENDING,use for job application abroad,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElRFU0RBLTgxMDU1NzYwMzI4OQw
BIR,"September 30, 2022",Percent of Tax,AWAITING CLARIFICATION,RESEARCH AND DEVELOPMENT,09/30/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi03NzY2NzczOTk1NjEM
