agency,date,title,status,purpose,period_covered,link
DOH,"March 05, 2022",vaxcert,PENDING,vaxcert,03/01/2021 - 11/19/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NzM2ODY1NjU4OTkM
DOH,"March 05, 2022",Data of Covid 19 Vaccination,ACCEPTED,Research Paper,03/01/2021 - 02/28/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03ODExNTU0MzYwNTYM
NRCP,"March 05, 2022",Covid-19 Vaccination Data,PENDING,Research Paper,03/01/2021 - 02/28/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5SQ1AtNTQ0MzUwMzAyMjE0DA
OVP,"March 05, 2022",Medical assistance for dialysis patient,PENDING,For financial assistance,03/17/1985 - 03/17/1985,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC03MDg3NTAzNjk2NDEM
DOH,"March 05, 2022",update of vaccination certificate0,PENDING,"use for travel, work and other purposes",02/28/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xODIzNzQ2MTg0MjcM
DOH,"March 05, 2022",Vaccination Certificate,PENDING,For Travel Purposes,07/01/2021 - 07/23/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NTMzNTc3MjQyNDEM
MGB,"March 05, 2022",Historical data of demand and supply of sodium aluminosilicate (geopolymer) from 2016 to 2021,PENDING,Thesis and plant design,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi0wNzMzMzE3ODM2MTkM
DENR,"March 05, 2022",Historical data of demand and supply of cement from 2016 to 2021,PENDING,Thesis and plant design,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMDAwMzQyODgzOTM0DA
DPWH,"March 05, 2022",Historical data of demand and supply of cement from 2016 to 2021,PENDING,Thesis and plant design,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDA0MzQ4NTAwMjk4DA
CIAP,"March 05, 2022",Historical data of demand and supply of cement from 2016 to 2021,PENDING,Thesis and plant design,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNJQVAtOTEyNTU3OTcwMTYxDA
PSA,"March 05, 2022",Historical data of demand and supply of cement from 2016 to 2021,PENDING,Thesis and plant design,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05ODk5MDY1MDY0ODIM
DTI,"March 05, 2022",Historical data of demand and supply of cement from 2016 to 2021,PENDING,Thesis and plant design,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0yNTMzOTU5NTY5NDQM
DOH,"March 05, 2022",VAX CERT,PENDING,To request for a correction on my middle name on my VAXCERT,03/01/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NzkxMTAxNTQ2OTEM
CHED,"March 05, 2022","Total Number of Enrolees, Graduates, Teachers, Classrooms, and Laboratories in SUCs",PENDING,For Budget Paper Research,03/05/2021 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMTM4NzM0NjI3MDQxDA
NTC,"March 05, 2022",Stolen Phone,PENDING,Official Office Used Phone,03/04/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04MTY5MTA3NDk2NzYM
DOH,"March 05, 2022",Misspelled First Name On My VaxCert,PENDING,International travel,03/04/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NzU4ODgzMzM2MTMM
DOH,"March 05, 2022",Vaccination certificate ( vaxcert ) with QR code,PENDING,Travel,05/04/2021 - 06/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02NzI3Njg3NDYzNDkM
SSS,"March 05, 2022",to reset my userID and password in My. SSS,PENDING,request to reset my sss account in My. SSS,09/28/1998 - 02/28/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy02MTI1MDQ4MTc3NDEM
PRC,"March 05, 2022",Email for PRC online account,PENDING,Neede for PRC License renewal,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy0xODU0MDc3OTQyMTkM
DILG,"March 05, 2022","SK Resignation Letter of Christian V. Estrada (SK Kagawad of Barangay Tumaga, Zamboanga City)",PENDING,Personal Confirmation on the Validity of My Resignation Letter,11/25/2019 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctMDE3OTA1ODU2NzAzDA
DOH,"March 05, 2022",Cases of Suicide And Depression,PENDING,Architectural Research,01/01/2015 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MTY2NjI3Nzk0MDAM
NSC,"March 05, 2022",ABOUT IBON FOUNDATION IF THEY ARE UNDER THE UMBRELLA ORGANIZATION OF CPP NPC NDF,PENDING,Research,01/01/1978 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5TQy0wNDE1MTU4OTEyOTYM
PAGASA,"March 05, 2022",Daily Rainfall and Temperature for City of Cebu and Quezon,PENDING,Undergraduate Thesis,03/01/2020 - 09/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0wMjk5NzM4ODEzMTYM
PCSO,"March 05, 2022",Burial Assistance for my deceased grandfather,PENDING,To settle our payment balance for the funeral parlor and burial services,03/04/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tMjY3MjU2ODI3NjQ2DA
DILG,"March 05, 2022",Comprehensive Land Use Plan of Taytay Rizal,PENDING,Methodology and Fulfillment of Thesis,03/05/2018 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctNzIwOTUzMTg1NjM4DA
OWWA,"March 05, 2022",Philippine Overseas Labor Office Historical Background or Law instituting its creation,PENDING,I am conducting a study on the POLO-OWWA mandate under the field of Public Administration.,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9XV0EtMzY5ODQxNDMwMjI5DA
OVP,"March 05, 2022",Burial Assistance for my deceased grandfather,PENDING,To settle the our payment balance in the funeral parlor and burial services,03/04/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC0yMjQyNjI0NTMzMTYM
PHLPost,"March 05, 2022",PH Zip Code Masterlist,PENDING,For automation of the address field on company website,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFFBITFBvc3QtMzIxODQ1Mzk2MzQ5DA
NBI,"March 05, 2022",SCAM GCASH TO GCASH,PENDING,to have my money back and put them in jail.,03/04/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00NDQ2NzczMzc4NTAM
BTr,"March 05, 2022",National Budget,PENDING,I want to learn the past budget vs infrastructure build in that time,03/25/1965 - 02/02/1986,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJUci01Mzg4NDA0ODEzNTcM
DOH,"March 05, 2022",Monthly Incidence Rate of COVID-19 Cases in Zamboanga City,PENDING,Research Paper,02/01/2021 - 02/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMDY1MzA4MTMwODEM
DOH,"March 05, 2022",COVID-19 Data,PENDING,Research and Development,03/01/2020 - 09/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00OTE2NTg1MTQwNjcM
MWSS,"March 05, 2022",Request for Water Quality and Annual Report of Angat-Ipo-La Mesa Watershed,PENDING,School Requirement,03/05/2021 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1XU1MtMzUzNzA0OTQzNTYzDA
DOH,"March 05, 2022",Booster certificate,PENDING,Travel,01/12/2022 - 01/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yODMxMDIzMjkzOTgM
CHED,"March 05, 2022",The number of students enrolled in Benilde School of Design Arts,PENDING,Research and Development,06/01/2016 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtOTU4NTUyODgwMjYzDA
IC,"March 05, 2022",Passers of the VUL and Trad exams,PENDING,for me to know the result,03/03/2022 - 03/04/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTg0NjQ3NTgzMDk0NAw
DOH,"March 05, 2022",Lost Vaccine Card,PENDING,Vaccine Retrieval,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNzU1ODQyNDA2MTAM
DepEd,"March 05, 2022",138,PENDING,For college enrollment,06/05/2017 - 04/02/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTUyNjIwODE3OTc1MQw
DOH,"March 05, 2022","Records of Human Rabies Cases in San Fernando, Pampanga year 2016-2020",PENDING,Thesis,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05MzA0OTQwMTUxNjMM
LMB,"March 05, 2022","Geographic coordinates of BLLM1, Cad-312-D, Candelaria Cadastre",PENDING,"R&D, mapping, due diligence, verification for possible property purchase",02/01/2022 - 02/28/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItMDc4MzA0MjgyNDY5DA
ECC,"March 05, 2022",Cheque,PENDING,Covid 19 benefits,10/13/2021 - 01/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy05NDAzNjI3NDczMzAM
RTU,"March 05, 2022",CLUP (Comprehensive Land Use Plan) and CDP (Comprehensive Development Plan) of Taguig City,PENDING,Thesis Purposes,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFJUVS00NTE1NTI3NTY5NTAM
DOH,"March 05, 2022",number of dengue cases by morbidity week in the Philippines for the year 2019 to 2020,PENDING,dissertation/research,01/01/2019 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNzkyNTY1OTY5MDEM
DPWH,"March 05, 2022",Retarding Basin Plans and Labac-Alemang River Capacity,PENDING,Thesis,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDYxOTkxODI4MDg1DA
PVAO,"March 05, 2022","Operation Yellow Beach, the liberation of Zamboanga City in 1945",PENDING,"For thesis writing, review of Related Literature and studies",01/01/1945 - 03/10/1945,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBWQU8tNzcwODkyNTM4NDg5DA
BIR,"March 05, 2022",My 2316 ITR,PENDING,Need to request an ITR for it is a requirement of my present company that I'm working with.,01/01/2021 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0yOTkyNTk0MDg1MjEM
DOH,"March 05, 2022",Vaccination certificate,PENDING,Change my name on Vaccination certificate for travel purpose.,09/24/2021 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MDQ4ODI2MTI5MjcM
DOH,"March 05, 2022",VACCINATION CERTIFICATE,PENDING,OFW IMMEDIATE FLIGHT AT 00:00HRS (03/06/2022),03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NjgwODM3MTcyNDAM
DepEd,"March 05, 2022",Certificate of ratings ALS,PENDING,Another copy of certificate of ratings.,10/01/2008 - 10/31/2008,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTc5NTQ3Njk2Mzc0Mww
DOH,"March 05, 2022",Vaccination record 1st name correction,PENDING,Details Correction,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNjEzNDkzMDM0MzYM
DOH,"March 05, 2022",vaccination record,PENDING,VaxcErt,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NDMyNzIzMjQ1ODEM
SSS,"March 05, 2022",ECC Claim,PENDING,Follow up of Documents,03/23/2021 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy02MzkxOTI0NDY0NzYM
PSA,"March 05, 2022","Local supply, demand, consumption, production, and import and export of Fertilizer",PENDING,Undergraduate Study for Plant Design Feasibility,01/01/2017 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05NzM5MDkwMjUyNTMM
FPA,"March 05, 2022","Local supply, demand, consumption, production, and import and export of Fertilizer",PENDING,Undergraduate Study for Plant Design Feasibility,01/01/2017 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEZQQS0yOTM3MjA0MDczNDAM
PSC,"March 05, 2022",Organizational Chart and Offices,PENDING,Architectural Thesis,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQy02Mzc3MDk2OTE1NjUM
BIR,"March 05, 2022",tin verification slip,PENDING,pre-employment requirement,03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi03NjA4MDg4MDgxOTgM
HDMF,"March 05, 2022",Multi Purpose Loan Voucher,PENDING,Employment Requirements,11/30/2020 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUhETUYtMDcyNTgxODM3MzA4DA
PDEA,"March 05, 2022",Information about barangays affected by illegal drugs,PENDING,For thesis proposal,03/05/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBERUEtMjMzOTM1MjY3MzY3DA
DOH,"March 05, 2022",vaxcert ID,PENDING,for requirement of civil service exam,07/08/2021 - 02/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05ODU5NTczMjA0NDUM
DA,"March 05, 2022",Volume and Distribution of Agricultural Waste in the Country from 2001-2021,PENDING,Research and Development,01/01/2001 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTQxOTYwNDEzODk4OAw
DOH,"March 05, 2022",Scanner C: Color Scanning Application in The Workplaces for people with Color Vision Deficiency,PENDING,I.T. Capstone Research; Demographics of People with Color Vision Deficiency (Color Blindness),01/01/2018 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNjU1MzMzMDE0NjUM
NAP,"March 05, 2022",Certified True Copy of Deed of Absolute Sale,PENDING,FOR BIR TRANSACTION,05/24/2004 - 01/01/2005,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC04OTc5MTAyMDY3OTQM
CGA,"March 05, 2022",Vaccination Certificate,PENDING,"Travel on May 7, 2022 to May 10, 2022",03/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENHQS01Nzk3MjgyMzg1ODMM
BFAR,"March 05, 2022",Manual of operation,PENDING,Research,01/01/1990 - 02/27/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJGQVItNDg4OTgzODg1ODQ5DA
DOH,"March 05, 2022",lost vaccination card,PENDING,to have a new vaccination card,06/23/2021 - 07/14/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNzU2OTE1MjE5NDgM
DOH,"March 05, 2022",REQUEST FOR CERTIFICATE OF VACCINATION INFO UPDATING,PENDING,REQUEST FOR CERTIFICATE OF VACCINATION INFO UPDATING,07/05/2021 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wODE2NDE2NzY3MDQM
SSS,"March 05, 2022",Disbursement account enrollment,PENDING,For loan purposes,03/01/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy00OTQ4OTI1NDM4NDQM
NAPOLCOM,"March 05, 2022",CLOSING ONLINE LENDING APPS,PENDING,"CLOSING OF ONLINE LENDING APPS. PESOQ, PESOCASH, IPESO, LPESO, HONEYLOAN, FUN PERA, & CASHME.",02/05/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFU5BUE9MQ09NLTAyNzI1NzQ1Mzc4OAw
DOLE,"March 05, 2022",Dole akap assistance region 7 cebu,PENDING,Follow up,08/26/2021 - 02/10/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMjk1OTA4NjkwNDQyDA
DOH,"March 05, 2022",VaxCert Online Document/ Vaccination Certificate,PENDING,Please update my booster vaccination card details in VaxCertPh & provide a Vaccination Certificate,02/10/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MjMzOTIwMTMzMjkM
IC,"March 05, 2022",Feb 2022 VL licensure examination result,PENDING,For business,02/23/2022 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTU3ODc1MDE1MzYyNQw
PAGASA,"March 05, 2022",RAINFALL INTENSITY AND PRECIPITATION DATA DURING TYPHOON ODETTE,PENDING,UNDERGRADUATE THESIS,12/03/2021 - 03/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0yNzc4MTU2ODg2NDkM
MGB,"March 05, 2022","Report results and data of the following in Vigan, Caoayan, and Santa",ACCEPTED,Undergraduate thesis,01/01/2000 - 12/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi00ODkyODc4NzczNzMM
UsaP,"March 05, 2022",List of Wholesalers and Retailers in Pasig City,PENDING,Thesis,01/01/2022 - 03/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtOTk0NTQ5NTUyMTE2DA
BMB,"March 05, 2022","Coastal Map of Vigan, Caoayan, and Santa",PENDING,Undergraduate Thesis,01/01/2000 - 12/30/2017,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJCTUItMzczMzM5NjQ1NDM5DA
PAGASA,"March 05, 2022",Wind Rose Diagram and Wind Data,PENDING,Undergraduate Thesis,01/01/2000 - 12/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS05MTM2MjI4MjMwNDcM
